date,ym,pacific_rnz_body_count,pacific_rnz_epu_count,pacific_rnz_ratio,pacific_pina_body_count,pacific_pina_epu_count,pacific_pina_ratio,pacific_abc_au_body_count,pacific_abc_au_epu_count,pacific_abc_au_ratio,news_total,pacific_rnz_weights,pacific_pina_weights,pacific_abc_au_weights,pacific_rnz_z_score,pacific_pina_z_score,pacific_abc_au_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2023-12-01,2023-12,0.0,0.0,0.0,142.0,2.0,0.014084507042253521,22,2.0,0.09090909090909091,164.0,0.0,0.8658536585365854,0.13414634146341464,,0.09359150302060192,1.3783889040211275,0.7359902035208646,0.2659423738865261,39.14693111972584,111.406400114695
2024-01-01,2024-1,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,24,2.0,0.08333333333333333,50.0,0.0,0.52,0.48,,0.25557679671010525,1.2635231620193668,0.759549979364736,0.7393910520585507,108.83895696075906,114.97262939562654
2024-02-01,2024-2,0.0,0.0,0.0,133.0,5.0,0.03759398496240601,28,4.0,0.14285714285714285,161.0,0.0,0.8260869565217391,0.17391304347826086,,0.24981190655874946,2.1660397063189145,1.207925806438832,0.5830689152126912,85.8282128128395,182.8430121178579
2024-03-01,2024-3,0.0,0.0,0.0,156.0,15.0,0.09615384615384616,40,6.0,0.15,196.0,0.0,0.7959183673469388,0.20408163265306123,,0.6389419917752631,2.27434169163486,1.4566418417050617,0.972697032562936,143.1817847514228,220.4910107016117
2024-04-01,2024-4,0.0,0.0,0.0,109.0,4.0,0.03669724770642202,46,6.0,0.13043478260869565,155.0,0.0,0.7032258064516129,0.2967741935483871,,0.2438530904389995,1.9776884275085742,1.110770758973787,0.7584106743435184,111.63866064329642,168.13671026862934
2024-05-01,2024-5,0.0,0.0,0.0,150.0,12.0,0.08,74,6.0,0.08108108108108109,224.0,0.0,0.6696428571428571,0.33035714285714285,,0.5315997371570189,1.229373887370195,0.8804868122636069,0.7621144117810146,112.183853770034,133.27876598560042
2024-06-01,2024-6,0.0,0.0,0.0,159.0,10.0,0.06289308176100629,34,6.0,0.17647058823529413,193.0,0.0,0.8238341968911918,0.17616580310880828,,0.41792432166432303,2.6756961078057184,1.5468102147350207,0.8156665016063305,120.06676442120958,234.13974378992094
2024-07-01,2024-7,0.0,0.0,0.0,119.0,8.0,0.06722689075630252,30,6.0,0.2,149.0,0.0,0.7986577181208053,0.20134228187919462,,0.4467224681991755,3.0324555888464806,1.7395890285228282,0.9673398750409148,142.39320685972672,263.3205583710649
2024-08-01,2024-8,0.0,0.0,0.0,164.0,13.0,0.07926829268292683,40,6.0,0.15,204.0,0.0,0.803921568627451,0.19607843137254902,,0.5267375444391194,2.27434169163486,1.4005396180369898,0.8694050242814215,127.9771181376701,211.9988504155242
2024-09-01,2024-9,0.0,0.0,0.0,135.0,21.0,0.15555555555555556,52,12.0,0.23076923076923078,187.0,0.0,0.7219251336898396,0.27807486631016043,,1.0336661555830922,3.4989872178997854,2.2663266867414387,1.7192099803984293,253.06909049296246,343.05252494650915
2024-10-01,2024-10,0.0,0.0,0.0,147.0,6.0,0.04081632653061224,50,10.0,0.2,197.0,0.0,0.7461928934010152,0.25380710659898476,,0.27122435569235653,3.0324555888464806,1.6518399722694186,0.9720444656299514,143.08572637455254,250.03803582675894
2024-11-01,2024-11,0.0,0.0,0.0,172.0,17.0,0.09883720930232558,28,6.0,0.21428571428571427,200.0,0.0,0.86,0.14,,0.6567729310806192,3.2490595594783716,1.9529162452794955,1.0196930590563045,150.09963761236514,295.61177250904467
2024-12-01,2024-12,0.0,0.0,0.0,115.0,9.0,0.0782608695652174,44,12.0,0.2727272727272727,159.0,0.0,0.7232704402515723,0.27672955974842767,,0.5200432211318663,4.135166712063382,2.327604966597624,1.5204547532135437,223.8121613523206,352.3281817845216
2025-01-01,2025-1,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,20,4.0,0.2,34.0,0.0,0.4117647058823529,0.5882352941176471,,0.474642622461624,3.0324555888464806,1.7535491056540522,1.9792384850409515,291.3454953082007,265.433686957659
2025-02-01,2025-2,0.0,0.0,0.0,127.0,12.0,0.09448818897637795,42,4.0,0.09523809523809523,169.0,0.0,0.7514792899408284,0.2485207100591716,,0.6278737053035656,1.4440264708792763,1.035950088091421,0.8307045701211978,122.2803801896257,156.81114974174324
2025-03-01,2025-3,0.0,0.0,0.0,118.0,16.0,0.13559322033898305,26,10.0,0.38461538461538464,144.0,0.0,0.8194444444444444,0.18055555555555555,,0.9010165036559642,5.8316453631663085,3.3663309334111364,1.7912689366231096,263.6762267483173,509.559514640257
2025-04-01,2025-4,0.0,0.0,0.0,115.0,11.0,0.09565217391304348,22,2.0,0.09090909090909091,137.0,0.0,0.8394160583941606,0.16058394160583941,,0.6356083813833922,1.3783889040211275,1.0069986427022597,0.7548870054566051,111.11997375188899,152.42878664303086
2025-05-01,2025-5,0.0,0.0,0.0,120.0,13.0,0.10833333333333334,28,4.0,0.14285714285714285,148.0,0.0,0.8108108108108109,0.1891891891891892,,0.7198746440667964,2.1660397063189145,1.4429571751928554,0.993473439628008,146.24008856516102,218.41957085689398
2025-06-01,2025-6,0.0,0.0,0.0,0.0,0.0,0.0,30,8.0,0.26666666666666666,30.0,0.0,0.0,1.0,,0.0,4.043274118461974,2.021637059230987,4.043274118461974,595.173198992116,306.0140013140784
2025-07-01,2025-7,0.0,0.0,0.0,143.0,14.0,0.0979020979020979,30,4.0,0.13333333333333333,173.0,0.0,0.8265895953757225,0.17341040462427745,,0.6505591188984496,2.021637059230987,1.3360980890647183,0.8883182993029358,130.76116741757752,202.24437443698073
2025-08-01,2025-8,0.0,0.0,0.0,123.0,8.0,0.06504065040650407,32,0.0,0.0,155.0,0.0,0.7935483870967742,0.2064516129032258,,0.432194908257739,0.0,0.2160974541288695,0.3429675723593671,50.48510222436562,32.71054332418881
2025-09-01,2025-9,3.0,0.0,0.0,124.0,8.0,0.06451612903225806,44,10.0,0.22727272727272727,171.0,0.017543859649122806,0.7251461988304093,0.2573099415204678,,0.42870946544920874,3.4459722600528186,1.9373408627510136,1.1975599599884554,176.28178834491823,293.254136103551
