Country,ISO,Region,Date,Aircraft_type,Seats_arrivals_domestic,Seats_arrivals_interregional,Seats_arrivals_intraregional,Seats_arrivals_intl,Seats_arrivals_total,Available_seat_kilometers,Number_of_flights_domestic,Number_of_flights_interregional,Number_of_flights_intraregional,Number_of_flights_intl,Number_of_flights_total
Fiji,FJ,East Asia & Pacific,2019-05-26,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-05-26,passenger,893,731,3641,4372,5265,16601196.90717106,5,3,14,17,22
Fiji,FJ,East Asia & Pacific,2019-05-27,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-05-27,passenger,624,0,3216,3216,3840,9773678.059750201,6,0,10,10,16
Fiji,FJ,East Asia & Pacific,2019-05-28,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-05-28,passenger,559,273,2552,2825,3384,11901715.395107428,5,1,8,9,14
Fiji,FJ,East Asia & Pacific,2019-05-29,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-05-29,passenger,856,313,2272,2585,3441,8665838.44986237,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-05-30,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-05-30,passenger,918,0,2985,2985,3903,10584851.655642482,10,0,9,9,19
Fiji,FJ,East Asia & Pacific,2019-05-31,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-05-31,passenger,627,586,2911,3497,4124,13685340.40258147,6,2,9,11,17
Fiji,FJ,East Asia & Pacific,2019-06-01,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-01,passenger,778,0,3347,3347,4125,12020615.18852053,6,0,11,11,17
Fiji,FJ,East Asia & Pacific,2019-06-02,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-06-02,passenger,839,477,4046,4523,5362,15743167.56948574,6,2,14,16,22
Fiji,FJ,East Asia & Pacific,2019-06-03,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-03,passenger,532,273,3304,3577,4109,13778740.436359663,7,1,12,13,20
Fiji,FJ,East Asia & Pacific,2019-06-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-06-04,passenger,556,0,3314,3314,3870,11934823.116162688,6,0,8,8,14
Fiji,FJ,East Asia & Pacific,2019-06-05,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-05,passenger,722,313,2725,3038,3760,9805450.612770852,5,1,11,12,17
Fiji,FJ,East Asia & Pacific,2019-06-06,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-06-06,passenger,671,273,2939,3212,3883,11433220.566207828,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2019-06-07,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-07,passenger,448,313,3406,3719,4167,12540208.844501087,4,1,11,12,16
Fiji,FJ,East Asia & Pacific,2019-06-08,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-08,passenger,703,0,3661,3661,4364,10825363.333470996,7,0,11,11,18
Fiji,FJ,East Asia & Pacific,2019-06-09,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-09,passenger,383,750,3391,4141,4524,16068865.211483741,3,3,13,16,19
Fiji,FJ,East Asia & Pacific,2019-06-10,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-10,passenger,671,0,3193,3193,3864,9469692.637055712,5,0,10,10,15
Fiji,FJ,East Asia & Pacific,2019-06-11,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-11,passenger,671,0,3098,3098,3769,11301677.70206566,5,0,8,8,13
Fiji,FJ,East Asia & Pacific,2019-06-12,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-12,passenger,722,586,2796,3382,4104,13336621.254762884,5,2,11,13,18
Fiji,FJ,East Asia & Pacific,2019-06-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-13,passenger,842,0,2941,2941,3783,10740792.152102519,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-06-14,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-14,passenger,597,313,3312,3625,4222,12846933.582447335,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-06-15,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-15,passenger,703,273,3251,3524,4227,12576852.681847524,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-06-16,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-16,passenger,744,477,3527,4004,4748,15665611.763326084,4,2,13,15,19
Fiji,FJ,East Asia & Pacific,2019-06-17,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-17,passenger,600,0,3113,3113,3713,9119383.951826895,5,0,12,12,17
Fiji,FJ,East Asia & Pacific,2019-06-18,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-06-18,passenger,575,527,3172,3699,4274,16016556.151250558,6,2,9,11,17
Fiji,FJ,East Asia & Pacific,2019-06-19,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-19,passenger,733,313,2737,3050,3783,11312029.902225824,5,1,11,12,17
Fiji,FJ,East Asia & Pacific,2019-06-20,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-20,passenger,758,0,3506,3506,4264,10530569.380161803,6,0,9,9,15
Fiji,FJ,East Asia & Pacific,2019-06-21,cargo,0,0,0,0,0,0,0,0,3,3,3
Fiji,FJ,East Asia & Pacific,2019-06-21,passenger,535,586,2953,3539,4074,12871212.365089498,6,2,10,12,18
Fiji,FJ,East Asia & Pacific,2019-06-22,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-22,passenger,635,0,3848,3848,4483,12934911.132658279,5,0,12,12,17
Fiji,FJ,East Asia & Pacific,2019-06-23,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-23,passenger,850,483,3531,4014,4864,14169766.805534171,6,2,14,16,22
Fiji,FJ,East Asia & Pacific,2019-06-24,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-24,passenger,627,273,2881,3154,3781,11213099.318393866,5,1,10,11,16
Fiji,FJ,East Asia & Pacific,2019-06-25,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-25,passenger,537,254,3178,3432,3969,13233319.485038113,5,1,10,11,16
Fiji,FJ,East Asia & Pacific,2019-06-26,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-26,passenger,806,586,2574,3160,3966,11698708.64616971,5,2,11,13,18
Fiji,FJ,East Asia & Pacific,2019-06-27,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-27,passenger,842,0,3674,3674,4516,12639981.163084174,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-06-28,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-28,passenger,646,313,3529,3842,4488,13695216.00522775,5,1,10,11,16
Fiji,FJ,East Asia & Pacific,2019-06-29,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-06-29,passenger,627,0,4138,4138,4765,12680077.319620064,5,0,10,10,15
Fiji,FJ,East Asia & Pacific,2019-06-30,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-06-30,passenger,1054,750,3836,4586,5640,17086722.73977669,8,3,13,16,24
Fiji,FJ,East Asia & Pacific,2019-07-01,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-01,passenger,657,0,4061,4061,4718,13729080.374982692,6,0,13,13,19
Fiji,FJ,East Asia & Pacific,2019-07-02,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-07-02,passenger,575,221,3365,3586,4161,12656704.955766922,4,1,9,10,14
Fiji,FJ,East Asia & Pacific,2019-07-03,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-03,passenger,844,313,3345,3658,4502,11218086.029690407,6,1,11,12,18
Fiji,FJ,East Asia & Pacific,2019-07-04,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-04,passenger,864,273,3702,3975,4839,13757967.008996729,8,1,10,11,19
Fiji,FJ,East Asia & Pacific,2019-07-05,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-07-05,passenger,646,313,4092,4405,5051,14622136.961346272,5,1,11,12,17
Fiji,FJ,East Asia & Pacific,2019-07-06,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-06,passenger,741,273,3844,4117,4858,14149583.140306454,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-07-07,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-07,passenger,687,483,4586,5069,5756,18539252.66575851,4,2,15,17,21
Fiji,FJ,East Asia & Pacific,2019-07-08,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-08,passenger,665,0,3916,3916,4581,13171145.073173758,5,0,13,13,18
Fiji,FJ,East Asia & Pacific,2019-07-09,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-07-09,passenger,526,715,3935,4650,5176,17694853.533018544,7,2,9,11,18
Fiji,FJ,East Asia & Pacific,2019-07-10,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-10,passenger,817,313,3314,3627,4444,11328010.00711456,6,1,11,12,18
Fiji,FJ,East Asia & Pacific,2019-07-11,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-11,passenger,891,273,3410,3683,4574,13050320.665021075,7,1,10,11,18
Fiji,FJ,East Asia & Pacific,2019-07-12,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-12,passenger,646,534,3991,4525,5171,15508301.154713383,5,2,11,13,18
Fiji,FJ,East Asia & Pacific,2019-07-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-13,passenger,779,0,4796,4796,5575,14113202.714082846,6,0,12,12,18
Fiji,FJ,East Asia & Pacific,2019-07-14,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-14,passenger,858,750,3998,4748,5606,19017319.32462977,5,3,15,18,23
Fiji,FJ,East Asia & Pacific,2019-07-15,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-15,passenger,665,0,4176,4176,4841,12080814.432407735,5,0,12,12,17
Fiji,FJ,East Asia & Pacific,2019-07-16,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-16,passenger,556,273,3616,3889,4445,14449670.9138722,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-07-17,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-17,passenger,844,313,3413,3726,4570,12917928.105346546,6,1,11,12,18
Fiji,FJ,East Asia & Pacific,2019-07-18,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-18,passenger,891,0,3290,3290,4181,11671293.300324222,7,0,10,10,17
Fiji,FJ,East Asia & Pacific,2019-07-19,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-19,passenger,684,313,3532,3845,4529,12825184.2759328,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-07-20,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-20,passenger,673,0,4893,4893,5566,14558055.616985166,5,0,12,12,17
Fiji,FJ,East Asia & Pacific,2019-07-21,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-21,passenger,899,750,4184,4934,5833,18941633.28584597,5,3,15,18,23
Fiji,FJ,East Asia & Pacific,2019-07-22,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-22,passenger,889,0,4262,4262,5151,13805408.88554114,6,0,12,12,18
Fiji,FJ,East Asia & Pacific,2019-07-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-07-23,passenger,575,0,3642,3642,4217,12021896.580891112,6,0,9,9,15
Fiji,FJ,East Asia & Pacific,2019-07-24,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-24,passenger,882,586,2823,3409,4291,12321745.362987855,7,2,11,13,20
Fiji,FJ,East Asia & Pacific,2019-07-25,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-25,passenger,959,0,3756,3756,4715,14077420.465477237,9,0,10,10,19
Fiji,FJ,East Asia & Pacific,2019-07-26,cargo,0,0,0,0,0,0,0,2,0,2,2
Fiji,FJ,East Asia & Pacific,2019-07-26,passenger,494,313,3200,3513,4007,11955445.265350744,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-07-27,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-27,passenger,662,273,4382,4655,5317,15979059.85627224,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2019-07-28,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-28,passenger,869,477,4030,4507,5376,18135892.78821997,6,2,13,15,21
Fiji,FJ,East Asia & Pacific,2019-07-29,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-29,passenger,823,0,3306,3306,4129,11137465.176423164,5,0,11,11,16
Fiji,FJ,East Asia & Pacific,2019-07-30,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-07-30,passenger,801,0,3323,3323,4124,10431098.754337618,7,0,8,8,15
Fiji,FJ,East Asia & Pacific,2019-07-31,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-07-31,passenger,901,586,2451,3037,3938,11449705.670915889,6,2,11,13,19
Fiji,FJ,East Asia & Pacific,2019-08-01,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-01,passenger,891,0,3811,3811,4702,13096902.618219214,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-08-02,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-02,passenger,684,567,3577,4144,4828,14436261.558831736,4,1,9,10,14
Fiji,FJ,East Asia & Pacific,2019-08-03,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-03,passenger,768,273,3653,3926,4694,13660450.926280722,8,1,10,11,19
Fiji,FJ,East Asia & Pacific,2019-08-04,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-04,passenger,798,483,3891,4374,5172,17582531.214994233,6,2,14,16,22
Fiji,FJ,East Asia & Pacific,2019-08-05,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-05,passenger,742,0,3120,3120,3862,11196048.966164062,5,0,10,10,15
Fiji,FJ,East Asia & Pacific,2019-08-06,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-06,passenger,733,273,2870,3143,3876,12352527.18561754,6,1,9,10,16
Fiji,FJ,East Asia & Pacific,2019-08-07,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-07,passenger,798,313,2956,3269,4067,11979783.21207042,5,1,12,13,18
Fiji,FJ,East Asia & Pacific,2019-08-08,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-08,passenger,853,0,3634,3634,4487,11030055.527766187,6,0,10,10,16
Fiji,FJ,East Asia & Pacific,2019-08-09,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-09,passenger,627,586,2939,3525,4152,12729215.245668566,5,2,10,12,17
Fiji,FJ,East Asia & Pacific,2019-08-10,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-10,passenger,662,0,4014,4014,4676,13587365.088102462,5,0,12,12,17
Fiji,FJ,East Asia & Pacific,2019-08-11,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-11,passenger,888,435,3987,4422,5310,17812842.037441466,6,2,13,15,21
Fiji,FJ,East Asia & Pacific,2019-08-12,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-12,passenger,749,0,2940,2940,3689,10199260.448206862,6,0,11,11,17
Fiji,FJ,East Asia & Pacific,2019-08-13,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-08-13,passenger,594,254,3054,3308,3902,12646299.778665803,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-08-14,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-14,passenger,825,586,2742,3328,4153,12285927.775022862,6,2,11,13,19
Fiji,FJ,East Asia & Pacific,2019-08-15,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-15,passenger,1046,0,3374,3374,4420,11983522.469679508,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-08-16,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-08-16,passenger,777,313,3267,3580,4357,12433518.807629174,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-08-17,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-17,passenger,840,273,4105,4378,5218,15273216.243381416,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-08-18,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-18,passenger,791,435,3171,3606,4397,15412508.976427313,5,2,10,12,17
Fiji,FJ,East Asia & Pacific,2019-08-19,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-19,passenger,826,0,2722,2722,3548,9586681.527660964,5,0,11,11,16
Fiji,FJ,East Asia & Pacific,2019-08-20,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-08-20,passenger,575,0,2788,2788,3363,9974784.962110257,5,0,9,9,14
Fiji,FJ,East Asia & Pacific,2019-08-21,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-08-21,passenger,828,586,2355,2941,3769,11462541.556540199,6,2,10,12,18
Fiji,FJ,East Asia & Pacific,2019-08-22,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-22,passenger,853,0,2786,2786,3639,10368870.162923057,7,0,10,10,17
Fiji,FJ,East Asia & Pacific,2019-08-23,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-23,passenger,559,313,2375,2688,3247,9857374.473231744,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-08-24,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-24,passenger,586,273,3372,3645,4231,12745071.920579322,5,1,10,11,16
Fiji,FJ,East Asia & Pacific,2019-08-25,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-25,passenger,877,477,3246,3723,4600,15702234.091716284,7,2,12,14,21
Fiji,FJ,East Asia & Pacific,2019-08-26,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-26,passenger,665,0,2844,2844,3509,10027198.985077009,7,0,11,11,18
Fiji,FJ,East Asia & Pacific,2019-08-27,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-08-27,passenger,556,0,2468,2468,3024,9022560.759949137,5,0,9,9,14
Fiji,FJ,East Asia & Pacific,2019-08-28,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-28,passenger,798,586,2124,2710,3508,10513311.455952004,6,2,10,12,18
Fiji,FJ,East Asia & Pacific,2019-08-29,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-08-29,passenger,861,0,2661,2661,3522,10027885.897739943,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-08-30,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-08-30,passenger,665,313,2318,2631,3296,10089368.976038283,5,1,8,9,14
Fiji,FJ,East Asia & Pacific,2019-08-31,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-08-31,passenger,605,273,3177,3450,4055,12738586.194976375,6,1,9,10,16
Fiji,FJ,East Asia & Pacific,2019-09-01,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-01,passenger,744,477,3378,3855,4599,15999333.150420433,5,2,13,15,20
Fiji,FJ,East Asia & Pacific,2019-09-02,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2019-09-02,passenger,608,0,2824,2824,3432,10232008.548959246,5,0,10,10,15
Fiji,FJ,East Asia & Pacific,2019-09-03,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-09-03,passenger,624,273,2797,3070,3694,12598059.443549177,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-09-04,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-04,passenger,871,313,2380,2693,3564,10364479.505562698,6,1,11,12,18
Fiji,FJ,East Asia & Pacific,2019-09-05,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-09-05,passenger,823,0,3242,3242,4065,9990277.544473313,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-09-06,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-06,passenger,630,313,2763,3076,3706,11172371.728855385,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2019-09-07,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-09-07,passenger,711,273,3686,3959,4670,13915336.827411968,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2019-09-08,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-08,passenger,657,483,3326,3809,4466,15095976.027185157,5,2,12,14,19
Fiji,FJ,East Asia & Pacific,2019-09-09,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-09,passenger,627,0,2953,2953,3580,10430549.843992993,5,0,11,11,16
Fiji,FJ,East Asia & Pacific,2019-09-10,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-09-10,passenger,632,273,2484,2757,3389,11586622.6532945,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-09-11,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-11,passenger,825,567,2672,3239,4064,14803116.964056807,6,2,11,13,19
Fiji,FJ,East Asia & Pacific,2019-09-12,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-12,passenger,883,0,3242,3242,4125,10004521.852924991,8,0,10,10,18
Fiji,FJ,East Asia & Pacific,2019-09-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-13,passenger,600,313,2538,2851,3451,10521185.74986546,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-09-14,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-09-14,passenger,732,273,3418,3691,4423,13397532.598806478,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2019-09-15,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-15,passenger,630,477,3841,4318,4948,17527004.128828377,5,2,13,15,20
Fiji,FJ,East Asia & Pacific,2019-09-16,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-16,passenger,570,0,2715,2715,3285,9988718.817263665,6,0,10,10,16
Fiji,FJ,East Asia & Pacific,2019-09-17,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-09-17,passenger,602,273,3080,3353,3955,12923030.207785213,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-09-18,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-18,passenger,779,313,2633,2946,3725,9873238.671984233,6,1,9,10,16
Fiji,FJ,East Asia & Pacific,2019-09-19,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2019-09-19,passenger,750,273,3981,4254,5004,15790676.476642443,7,1,11,12,19
Fiji,FJ,East Asia & Pacific,2019-09-20,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-20,passenger,494,313,2713,3026,3520,11159358.943725655,5,1,9,10,15
Fiji,FJ,East Asia & Pacific,2019-09-21,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-21,passenger,692,0,4972,4972,5664,15106317.790807066,6,0,10,10,16
Fiji,FJ,East Asia & Pacific,2019-09-22,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2019-09-22,passenger,698,708,3517,4225,4923,17295831.828500997,4,3,12,15,19
Fiji,FJ,East Asia & Pacific,2019-09-23,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2019-09-23,passenger,543,0,3753,3753,4296,12690698.58639874,4,0,12,12,16
Fiji,FJ,East Asia & Pacific,2019-09-24,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2019-09-24,passenger,499,0,3054,3054,3553,10770315.367909268,4,0,8,8,12
Fiji,FJ,East Asia & Pacific,2019-09-25,cargo,0,0,0,0,0,0,0,0,2,2,2
