,country,date,seats_arrivals_domestic,seats_arrivals_intl,seats_arrivals_total
552,Palau,2020-07-06,0.0,0.0,0.0
553,Palau,2020-07-07,0.0,0.0,0.0
554,Palau,2020-07-08,0.0,0.0,0.0
555,Palau,2020-07-09,0.0,0.0,0.0
556,Palau,2020-07-10,0.0,0.0,0.0
557,Palau,2020-07-11,0.0,0.0,0.0
558,Palau,2020-07-12,0.0,0.0,0.0
559,Palau,2020-07-13,0.0,0.0,0.0
560,Palau,2020-07-14,0.0,0.0,0.0
561,Palau,2020-07-15,0.0,0.0,0.0
562,Palau,2020-07-16,0.0,0.0,0.0
563,Palau,2020-07-17,0.0,0.0,0.0
564,Palau,2020-07-18,0.0,0.0,0.0
565,Palau,2020-07-19,0.0,0.0,0.0
566,Palau,2020-07-20,0.0,0.0,0.0
567,Palau,2020-07-21,0.0,0.0,0.0
568,Palau,2020-07-22,0.0,0.0,0.0
569,Palau,2020-07-23,0.0,0.0,0.0
570,Palau,2020-07-24,0.0,0.0,0.0
571,Palau,2020-07-25,0.0,0.0,0.0
572,Palau,2020-07-26,0.0,0.0,0.0
573,Palau,2020-07-27,0.0,0.0,0.0
574,Palau,2020-07-28,0.0,0.0,0.0
575,Palau,2020-07-29,0.0,0.0,0.0
576,Palau,2020-07-30,0.0,166.0,166.0
577,Palau,2020-07-31,0.0,0.0,0.0
578,Palau,2020-08-01,0.0,0.0,0.0
579,Palau,2020-08-02,0.0,0.0,0.0
580,Palau,2020-08-03,0.0,0.0,0.0
581,Palau,2020-08-04,0.0,0.0,0.0
582,Palau,2020-08-05,0.0,0.0,0.0
583,Palau,2020-08-06,0.0,158.0,158.0
584,Palau,2020-08-07,0.0,0.0,0.0
585,Palau,2020-08-08,0.0,0.0,0.0
586,Palau,2020-08-09,0.0,0.0,0.0
587,Palau,2020-08-10,0.0,0.0,0.0
588,Palau,2020-08-11,0.0,0.0,0.0
589,Palau,2020-08-12,0.0,0.0,0.0
590,Palau,2020-08-13,0.0,0.0,0.0
591,Palau,2020-08-14,0.0,0.0,0.0
592,Palau,2020-08-15,0.0,0.0,0.0
593,Palau,2020-08-16,0.0,0.0,0.0
594,Palau,2020-08-17,0.0,0.0,0.0
595,Palau,2020-08-18,0.0,0.0,0.0
596,Palau,2020-08-19,0.0,0.0,0.0
597,Palau,2020-08-20,0.0,0.0,0.0
598,Palau,2020-08-21,0.0,158.0,158.0
599,Palau,2020-08-22,0.0,0.0,0.0
600,Palau,2020-08-23,0.0,0.0,0.0
601,Palau,2020-08-24,0.0,0.0,0.0
602,Palau,2020-08-25,0.0,0.0,0.0
603,Palau,2020-08-26,0.0,0.0,0.0
604,Palau,2020-08-27,0.0,0.0,0.0
605,Palau,2020-08-28,0.0,0.0,0.0
606,Palau,2020-08-29,0.0,0.0,0.0
607,Palau,2020-08-30,0.0,0.0,0.0
608,Palau,2020-08-31,0.0,0.0,0.0
609,Palau,2020-09-01,0.0,0.0,0.0
610,Palau,2020-09-02,0.0,0.0,0.0
611,Palau,2020-09-03,0.0,166.0,166.0
612,Palau,2020-09-04,0.0,0.0,0.0
613,Palau,2020-09-05,0.0,0.0,0.0
614,Palau,2020-09-06,0.0,0.0,0.0
615,Palau,2020-09-07,0.0,0.0,0.0
616,Palau,2020-09-08,0.0,0.0,0.0
617,Palau,2020-09-09,0.0,0.0,0.0
618,Palau,2020-09-10,0.0,0.0,0.0
619,Palau,2020-09-11,0.0,0.0,0.0
620,Palau,2020-09-12,0.0,0.0,0.0
621,Palau,2020-09-13,0.0,0.0,0.0
622,Palau,2020-09-14,0.0,0.0,0.0
623,Palau,2020-09-15,0.0,0.0,0.0
624,Palau,2020-09-16,0.0,0.0,0.0
625,Palau,2020-09-17,0.0,158.0,158.0
626,Palau,2020-09-18,0.0,0.0,0.0
627,Palau,2020-09-19,0.0,0.0,0.0
628,Palau,2020-09-20,0.0,0.0,0.0
629,Palau,2020-09-21,0.0,0.0,0.0
630,Palau,2020-09-22,0.0,0.0,0.0
631,Palau,2020-09-23,0.0,0.0,0.0
632,Palau,2020-09-24,0.0,0.0,0.0
633,Palau,2020-09-25,0.0,0.0,0.0
634,Palau,2020-09-26,0.0,0.0,0.0
635,Palau,2020-09-27,0.0,0.0,0.0
636,Palau,2020-09-28,0.0,0.0,0.0
637,Palau,2020-09-29,0.0,0.0,0.0
638,Palau,2020-09-30,0.0,0.0,0.0
639,Palau,2020-10-01,0.0,0.0,0.0
640,Palau,2020-10-02,0.0,0.0,0.0
641,Palau,2020-10-03,0.0,0.0,0.0
642,Palau,2020-10-04,0.0,0.0,0.0
643,Palau,2020-10-05,0.0,0.0,0.0
644,Palau,2020-10-06,0.0,0.0,0.0
645,Palau,2020-10-07,0.0,0.0,0.0
646,Palau,2020-10-08,0.0,158.0,158.0
647,Palau,2020-10-09,0.0,0.0,0.0
648,Palau,2020-10-10,0.0,0.0,0.0
649,Palau,2020-10-11,0.0,0.0,0.0
650,Palau,2020-10-12,0.0,0.0,0.0
651,Palau,2020-10-13,0.0,0.0,0.0
652,Palau,2020-10-14,0.0,0.0,0.0
653,Palau,2020-10-15,0.0,0.0,0.0
654,Palau,2020-10-16,0.0,0.0,0.0
655,Palau,2020-10-17,0.0,0.0,0.0
656,Palau,2020-10-18,0.0,0.0,0.0
657,Palau,2020-10-19,0.0,0.0,0.0
658,Palau,2020-10-20,0.0,0.0,0.0
659,Palau,2020-10-21,0.0,0.0,0.0
660,Palau,2020-10-22,0.0,0.0,0.0
661,Palau,2020-10-23,0.0,0.0,0.0
662,Palau,2020-10-24,0.0,0.0,0.0
663,Palau,2020-10-25,0.0,0.0,0.0
664,Palau,2020-10-26,0.0,0.0,0.0
665,Palau,2020-10-27,0.0,0.0,0.0
666,Palau,2020-10-28,0.0,0.0,0.0
667,Palau,2020-10-29,0.0,0.0,0.0
668,Palau,2020-10-30,0.0,0.0,0.0
669,Palau,2020-10-31,0.0,0.0,0.0
670,Palau,2020-11-01,0.0,166.0,166.0
671,Palau,2020-11-02,0.0,0.0,0.0
672,Palau,2020-11-03,0.0,0.0,0.0
673,Palau,2020-11-04,0.0,0.0,0.0
674,Palau,2020-11-05,0.0,0.0,0.0
675,Palau,2020-11-06,0.0,0.0,0.0
676,Palau,2020-11-07,0.0,0.0,0.0
677,Palau,2020-11-08,0.0,0.0,0.0
678,Palau,2020-11-09,0.0,0.0,0.0
679,Palau,2020-11-10,0.0,0.0,0.0
680,Palau,2020-11-11,0.0,0.0,0.0
681,Palau,2020-11-12,0.0,158.0,158.0
682,Palau,2020-11-13,0.0,0.0,0.0
683,Palau,2020-11-14,0.0,0.0,0.0
684,Palau,2020-11-15,0.0,0.0,0.0
685,Palau,2020-11-16,0.0,0.0,0.0
686,Palau,2020-11-17,0.0,0.0,0.0
687,Palau,2020-11-18,0.0,0.0,0.0
688,Palau,2020-11-19,0.0,0.0,0.0
689,Palau,2020-11-20,0.0,0.0,0.0
690,Palau,2020-11-21,0.0,0.0,0.0
691,Palau,2020-11-22,0.0,0.0,0.0
692,Palau,2020-11-23,0.0,0.0,0.0
693,Palau,2020-11-24,0.0,0.0,0.0
694,Palau,2020-11-25,0.0,0.0,0.0
695,Palau,2020-11-26,0.0,0.0,0.0
696,Palau,2020-11-27,0.0,0.0,0.0
697,Palau,2020-11-28,0.0,0.0,0.0
698,Palau,2020-11-29,0.0,0.0,0.0
699,Palau,2020-11-30,0.0,0.0,0.0
700,Palau,2020-12-01,0.0,0.0,0.0
701,Palau,2020-12-02,0.0,0.0,0.0
702,Palau,2020-12-03,0.0,0.0,0.0
703,Palau,2020-12-04,0.0,0.0,0.0
704,Palau,2020-12-05,0.0,0.0,0.0
705,Palau,2020-12-06,0.0,0.0,0.0
706,Palau,2020-12-07,0.0,0.0,0.0
707,Palau,2020-12-08,0.0,0.0,0.0
708,Palau,2020-12-09,0.0,0.0,0.0
709,Palau,2020-12-10,0.0,0.0,0.0
710,Palau,2020-12-11,0.0,0.0,0.0
711,Palau,2020-12-12,0.0,0.0,0.0
712,Palau,2020-12-13,0.0,324.0,324.0
713,Palau,2020-12-14,0.0,0.0,0.0
714,Palau,2020-12-15,0.0,0.0,0.0
715,Palau,2020-12-16,0.0,0.0,0.0
716,Palau,2020-12-17,0.0,0.0,0.0
717,Palau,2020-12-18,0.0,0.0,0.0
718,Palau,2020-12-19,0.0,0.0,0.0
719,Palau,2020-12-20,0.0,0.0,0.0
720,Palau,2020-12-21,0.0,0.0,0.0
721,Palau,2020-12-22,0.0,0.0,0.0
722,Palau,2020-12-23,0.0,0.0,0.0
723,Palau,2020-12-24,0.0,0.0,0.0
724,Palau,2020-12-25,0.0,0.0,0.0
725,Palau,2020-12-26,0.0,0.0,0.0
726,Palau,2020-12-27,0.0,0.0,0.0
727,Palau,2020-12-28,0.0,0.0,0.0
728,Palau,2020-12-29,0.0,0.0,0.0
729,Palau,2020-12-30,0.0,0.0,0.0
730,Palau,2020-12-31,0.0,0.0,0.0
731,Palau,2021-01-01,0.0,0.0,0.0
732,Palau,2021-01-02,0.0,0.0,0.0
733,Palau,2021-01-03,0.0,0.0,0.0
734,Palau,2021-01-04,0.0,0.0,0.0
735,Palau,2021-01-05,0.0,0.0,0.0
736,Palau,2021-01-06,0.0,158.0,158.0
737,Palau,2021-01-07,0.0,0.0,0.0
738,Palau,2021-01-08,0.0,158.0,158.0
739,Palau,2021-01-09,0.0,0.0,0.0
740,Palau,2021-01-10,0.0,0.0,0.0
741,Palau,2021-01-11,0.0,0.0,0.0
742,Palau,2021-01-12,0.0,0.0,0.0
743,Palau,2021-01-13,0.0,0.0,0.0
744,Palau,2021-01-14,0.0,158.0,158.0
745,Palau,2021-01-15,0.0,0.0,0.0
746,Palau,2021-01-16,0.0,0.0,0.0
747,Palau,2021-01-17,0.0,166.0,166.0
748,Palau,2021-01-18,0.0,0.0,0.0
749,Palau,2021-01-19,0.0,0.0,0.0
750,Palau,2021-01-20,0.0,158.0,158.0
751,Palau,2021-01-21,0.0,0.0,0.0
752,Palau,2021-01-22,0.0,0.0,0.0
753,Palau,2021-01-23,0.0,0.0,0.0
754,Palau,2021-01-24,0.0,0.0,0.0
755,Palau,2021-01-25,0.0,0.0,0.0
756,Palau,2021-01-26,0.0,0.0,0.0
757,Palau,2021-01-27,0.0,0.0,0.0
758,Palau,2021-01-28,0.0,0.0,0.0
759,Palau,2021-01-29,0.0,0.0,0.0
760,Palau,2021-01-30,0.0,0.0,0.0
761,Palau,2021-01-31,0.0,0.0,0.0
762,Palau,2021-02-01,0.0,0.0,0.0
763,Palau,2021-02-02,0.0,0.0,0.0
764,Palau,2021-02-03,0.0,0.0,0.0
765,Palau,2021-02-04,0.0,0.0,0.0
766,Palau,2021-02-05,0.0,0.0,0.0
767,Palau,2021-02-06,0.0,0.0,0.0
768,Palau,2021-02-07,0.0,0.0,0.0
769,Palau,2021-02-08,0.0,0.0,0.0
770,Palau,2021-02-09,0.0,0.0,0.0
771,Palau,2021-02-10,0.0,0.0,0.0
772,Palau,2021-02-11,0.0,0.0,0.0
773,Palau,2021-02-12,0.0,0.0,0.0
774,Palau,2021-02-13,0.0,0.0,0.0
775,Palau,2021-02-14,0.0,0.0,0.0
776,Palau,2021-02-15,0.0,0.0,0.0
777,Palau,2021-02-16,0.0,168.0,168.0
778,Palau,2021-02-17,0.0,0.0,0.0
779,Palau,2021-02-18,0.0,0.0,0.0
780,Palau,2021-02-19,0.0,0.0,0.0
781,Palau,2021-02-20,0.0,0.0,0.0
782,Palau,2021-02-21,0.0,0.0,0.0
783,Palau,2021-02-22,0.0,0.0,0.0
784,Palau,2021-02-23,0.0,0.0,0.0
785,Palau,2021-02-24,0.0,0.0,0.0
786,Palau,2021-02-25,0.0,0.0,0.0
787,Palau,2021-02-26,0.0,0.0,0.0
788,Palau,2021-02-27,0.0,158.0,158.0
789,Palau,2021-02-28,0.0,0.0,0.0
790,Palau,2021-03-01,0.0,0.0,0.0
791,Palau,2021-03-02,0.0,0.0,0.0
792,Palau,2021-03-03,0.0,0.0,0.0
793,Palau,2021-03-04,0.0,0.0,0.0
794,Palau,2021-03-05,0.0,0.0,0.0
795,Palau,2021-03-06,0.0,0.0,0.0
796,Palau,2021-03-07,0.0,166.0,166.0
797,Palau,2021-03-08,0.0,0.0,0.0
798,Palau,2021-03-09,0.0,0.0,0.0
799,Palau,2021-03-10,0.0,0.0,0.0
800,Palau,2021-03-11,0.0,0.0,0.0
801,Palau,2021-03-12,0.0,0.0,0.0
802,Palau,2021-03-13,0.0,0.0,0.0
803,Palau,2021-03-14,0.0,0.0,0.0
804,Palau,2021-03-15,0.0,0.0,0.0
805,Palau,2021-03-16,0.0,0.0,0.0
806,Palau,2021-03-17,0.0,0.0,0.0
807,Palau,2021-03-18,0.0,0.0,0.0
808,Palau,2021-03-19,0.0,0.0,0.0
809,Palau,2021-03-20,0.0,0.0,0.0
810,Palau,2021-03-21,0.0,166.0,166.0
811,Palau,2021-03-22,0.0,0.0,0.0
812,Palau,2021-03-23,0.0,0.0,0.0
813,Palau,2021-03-24,0.0,0.0,0.0
814,Palau,2021-03-25,0.0,0.0,0.0
815,Palau,2021-03-26,0.0,0.0,0.0
816,Palau,2021-03-27,0.0,158.0,158.0
817,Palau,2021-03-28,0.0,166.0,166.0
818,Palau,2021-03-29,0.0,0.0,0.0
819,Palau,2021-03-30,0.0,0.0,0.0
820,Palau,2021-03-31,0.0,0.0,0.0
821,Palau,2021-04-01,0.0,158.0,158.0
822,Palau,2021-04-02,0.0,0.0,0.0
823,Palau,2021-04-03,0.0,0.0,0.0
824,Palau,2021-04-04,0.0,158.0,158.0
825,Palau,2021-04-05,0.0,0.0,0.0
826,Palau,2021-04-06,0.0,0.0,0.0
827,Palau,2021-04-07,0.0,158.0,158.0
828,Palau,2021-04-08,0.0,166.0,166.0
829,Palau,2021-04-09,0.0,0.0,0.0
830,Palau,2021-04-10,0.0,158.0,158.0
831,Palau,2021-04-11,0.0,0.0,0.0
832,Palau,2021-04-12,0.0,0.0,0.0
833,Palau,2021-04-13,0.0,0.0,0.0
834,Palau,2021-04-14,0.0,158.0,158.0
835,Palau,2021-04-15,0.0,0.0,0.0
836,Palau,2021-04-16,0.0,0.0,0.0
837,Palau,2021-04-17,0.0,0.0,0.0
838,Palau,2021-04-18,0.0,0.0,0.0
839,Palau,2021-04-19,0.0,0.0,0.0
840,Palau,2021-04-20,0.0,0.0,0.0
841,Palau,2021-04-21,0.0,158.0,158.0
842,Palau,2021-04-22,0.0,0.0,0.0
843,Palau,2021-04-23,0.0,0.0,0.0
844,Palau,2021-04-24,0.0,158.0,158.0
845,Palau,2021-04-25,0.0,0.0,0.0
846,Palau,2021-04-26,0.0,0.0,0.0
847,Palau,2021-04-27,0.0,0.0,0.0
848,Palau,2021-04-28,0.0,158.0,158.0
849,Palau,2021-04-29,0.0,0.0,0.0
850,Palau,2021-04-30,0.0,0.0,0.0
851,Palau,2021-05-01,0.0,158.0,158.0
852,Palau,2021-05-02,0.0,0.0,0.0
853,Palau,2021-05-03,0.0,0.0,0.0
854,Palau,2021-05-04,0.0,0.0,0.0
855,Palau,2021-05-05,0.0,158.0,158.0
856,Palau,2021-05-06,0.0,0.0,0.0
857,Palau,2021-05-07,0.0,0.0,0.0
858,Palau,2021-05-08,0.0,158.0,158.0
859,Palau,2021-05-09,0.0,166.0,166.0
860,Palau,2021-05-10,0.0,0.0,0.0
861,Palau,2021-05-11,0.0,0.0,0.0
862,Palau,2021-05-12,0.0,324.0,324.0
863,Palau,2021-05-13,0.0,0.0,0.0
864,Palau,2021-05-14,0.0,0.0,0.0
865,Palau,2021-05-15,0.0,0.0,0.0
866,Palau,2021-05-16,0.0,0.0,0.0
867,Palau,2021-05-17,0.0,0.0,0.0
868,Palau,2021-05-18,0.0,0.0,0.0
869,Palau,2021-05-19,0.0,0.0,0.0
870,Palau,2021-05-20,0.0,0.0,0.0
871,Palau,2021-05-21,0.0,0.0,0.0
872,Palau,2021-05-22,0.0,0.0,0.0
873,Palau,2021-05-23,0.0,0.0,0.0
874,Palau,2021-05-24,0.0,0.0,0.0
875,Palau,2021-05-25,0.0,0.0,0.0
876,Palau,2021-05-26,0.0,0.0,0.0
877,Palau,2021-05-27,0.0,0.0,0.0
878,Palau,2021-05-28,0.0,0.0,0.0
879,Palau,2021-05-29,0.0,0.0,0.0
880,Palau,2021-05-30,0.0,166.0,166.0
881,Palau,2021-05-31,0.0,0.0,0.0
882,Palau,2021-06-01,0.0,0.0,0.0
883,Palau,2021-06-02,0.0,0.0,0.0
884,Palau,2021-06-03,0.0,0.0,0.0
885,Palau,2021-06-04,0.0,0.0,0.0
886,Palau,2021-06-05,0.0,0.0,0.0
887,Palau,2021-06-06,0.0,0.0,0.0
888,Palau,2021-06-07,0.0,0.0,0.0
889,Palau,2021-06-08,0.0,0.0,0.0
890,Palau,2021-06-09,0.0,0.0,0.0
891,Palau,2021-06-10,0.0,166.0,166.0
892,Palau,2021-06-11,0.0,0.0,0.0
893,Palau,2021-06-12,0.0,0.0,0.0
894,Palau,2021-06-13,0.0,0.0,0.0
895,Palau,2021-06-14,0.0,0.0,0.0
896,Palau,2021-06-15,0.0,158.0,158.0
897,Palau,2021-06-16,0.0,0.0,0.0
898,Palau,2021-06-17,0.0,0.0,0.0
899,Palau,2021-06-18,0.0,0.0,0.0
900,Palau,2021-06-19,0.0,0.0,0.0
901,Palau,2021-06-20,0.0,166.0,166.0
902,Palau,2021-06-21,0.0,0.0,0.0
903,Palau,2021-06-22,0.0,0.0,0.0
904,Palau,2021-06-23,0.0,0.0,0.0
905,Palau,2021-06-24,0.0,0.0,0.0
906,Palau,2021-06-25,0.0,0.0,0.0
907,Palau,2021-06-26,0.0,0.0,0.0
908,Palau,2021-06-27,0.0,0.0,0.0
909,Palau,2021-06-28,0.0,0.0,0.0
910,Palau,2021-06-29,0.0,0.0,0.0
911,Palau,2021-06-30,0.0,0.0,0.0
912,Palau,2021-07-01,0.0,0.0,0.0
913,Palau,2021-07-02,0.0,0.0,0.0
914,Palau,2021-07-03,0.0,0.0,0.0
915,Palau,2021-07-04,0.0,166.0,166.0
916,Palau,2021-07-05,0.0,0.0,0.0
917,Palau,2021-07-06,0.0,0.0,0.0
918,Palau,2021-07-07,0.0,0.0,0.0
919,Palau,2021-07-08,0.0,0.0,0.0
920,Palau,2021-07-09,0.0,0.0,0.0
921,Palau,2021-07-10,0.0,0.0,0.0
922,Palau,2021-07-11,0.0,166.0,166.0
923,Palau,2021-07-12,0.0,0.0,0.0
924,Palau,2021-07-13,0.0,0.0,0.0
925,Palau,2021-07-14,0.0,0.0,0.0
926,Palau,2021-07-15,0.0,0.0,0.0
927,Palau,2021-07-16,0.0,0.0,0.0
928,Palau,2021-07-17,0.0,0.0,0.0
929,Palau,2021-07-18,0.0,166.0,166.0
930,Palau,2021-07-19,0.0,0.0,0.0
931,Palau,2021-07-20,0.0,0.0,0.0
932,Palau,2021-07-21,0.0,0.0,0.0
933,Palau,2021-07-22,0.0,0.0,0.0
934,Palau,2021-07-23,0.0,0.0,0.0
935,Palau,2021-07-24,0.0,0.0,0.0
936,Palau,2021-07-25,0.0,166.0,166.0
937,Palau,2021-07-26,0.0,0.0,0.0
938,Palau,2021-07-27,0.0,0.0,0.0
939,Palau,2021-07-28,0.0,0.0,0.0
940,Palau,2021-07-29,0.0,0.0,0.0
941,Palau,2021-07-30,0.0,0.0,0.0
942,Palau,2021-07-31,0.0,0.0,0.0
943,Palau,2021-08-01,0.0,166.0,166.0
944,Palau,2021-08-02,0.0,0.0,0.0
945,Palau,2021-08-03,0.0,0.0,0.0
946,Palau,2021-08-04,0.0,0.0,0.0
947,Palau,2021-08-05,0.0,0.0,0.0
948,Palau,2021-08-06,0.0,0.0,0.0
949,Palau,2021-08-07,0.0,0.0,0.0
950,Palau,2021-08-08,0.0,166.0,166.0
951,Palau,2021-08-09,0.0,0.0,0.0
952,Palau,2021-08-10,0.0,0.0,0.0
953,Palau,2021-08-11,0.0,0.0,0.0
954,Palau,2021-08-12,0.0,0.0,0.0
955,Palau,2021-08-13,0.0,0.0,0.0
956,Palau,2021-08-14,0.0,161.0,161.0
957,Palau,2021-08-15,0.0,166.0,166.0
958,Palau,2021-08-16,0.0,0.0,0.0
959,Palau,2021-08-17,0.0,0.0,0.0
960,Palau,2021-08-18,0.0,158.0,158.0
961,Palau,2021-08-19,0.0,0.0,0.0
962,Palau,2021-08-20,0.0,0.0,0.0
963,Palau,2021-08-21,0.0,158.0,158.0
964,Palau,2021-08-22,0.0,166.0,166.0
965,Palau,2021-08-23,0.0,0.0,0.0
966,Palau,2021-08-24,0.0,0.0,0.0
967,Palau,2021-08-25,0.0,158.0,158.0
968,Palau,2021-08-26,0.0,0.0,0.0
969,Palau,2021-08-27,0.0,0.0,0.0
970,Palau,2021-08-28,0.0,161.0,161.0
971,Palau,2021-08-29,0.0,166.0,166.0
972,Palau,2021-08-30,0.0,0.0,0.0
973,Palau,2021-08-31,0.0,0.0,0.0
974,Palau,2021-09-01,0.0,158.0,158.0
975,Palau,2021-09-02,0.0,0.0,0.0
976,Palau,2021-09-03,0.0,0.0,0.0
977,Palau,2021-09-04,0.0,158.0,158.0
978,Palau,2021-09-05,0.0,166.0,166.0
979,Palau,2021-09-06,0.0,0.0,0.0
980,Palau,2021-09-07,0.0,0.0,0.0
981,Palau,2021-09-08,0.0,158.0,158.0
982,Palau,2021-09-09,0.0,0.0,0.0
983,Palau,2021-09-10,0.0,0.0,0.0
984,Palau,2021-09-11,0.0,357.0,357.0
985,Palau,2021-09-12,0.0,166.0,166.0
986,Palau,2021-09-13,0.0,0.0,0.0
987,Palau,2021-09-14,0.0,158.0,158.0
988,Palau,2021-09-15,0.0,0.0,0.0
989,Palau,2021-09-16,0.0,0.0,0.0
990,Palau,2021-09-17,0.0,0.0,0.0
991,Palau,2021-09-18,0.0,158.0,158.0
992,Palau,2021-09-19,0.0,166.0,166.0
993,Palau,2021-09-20,0.0,0.0,0.0
994,Palau,2021-09-21,0.0,0.0,0.0
995,Palau,2021-09-22,0.0,158.0,158.0
996,Palau,2021-09-23,0.0,0.0,0.0
997,Palau,2021-09-24,0.0,0.0,0.0
998,Palau,2021-09-25,0.0,158.0,158.0
999,Palau,2021-09-26,0.0,166.0,166.0
1000,Palau,2021-09-27,0.0,0.0,0.0
1001,Palau,2021-09-28,0.0,0.0,0.0
1002,Palau,2021-09-29,0.0,158.0,158.0
1003,Palau,2021-09-30,0.0,0.0,0.0
1004,Palau,2021-10-01,0.0,0.0,0.0
1005,Palau,2021-10-02,0.0,158.0,158.0
1006,Palau,2021-10-03,0.0,166.0,166.0
1007,Palau,2021-10-04,0.0,0.0,0.0
1008,Palau,2021-10-05,0.0,0.0,0.0
1009,Palau,2021-10-06,0.0,158.0,158.0
1010,Palau,2021-10-07,0.0,0.0,0.0
1011,Palau,2021-10-08,0.0,0.0,0.0
1012,Palau,2021-10-09,0.0,158.0,158.0
1013,Palau,2021-10-10,0.0,166.0,166.0
1014,Palau,2021-10-11,0.0,168.0,168.0
1015,Palau,2021-10-12,0.0,0.0,0.0
1016,Palau,2021-10-13,0.0,158.0,158.0
1017,Palau,2021-10-14,0.0,0.0,0.0
1018,Palau,2021-10-15,0.0,0.0,0.0
1019,Palau,2021-10-16,0.0,158.0,158.0
1020,Palau,2021-10-17,0.0,166.0,166.0
1021,Palau,2021-10-18,0.0,0.0,0.0
1022,Palau,2021-10-19,0.0,0.0,0.0
1023,Palau,2021-10-20,0.0,158.0,158.0
1024,Palau,2021-10-21,0.0,0.0,0.0
1025,Palau,2021-10-22,0.0,0.0,0.0
1026,Palau,2021-10-23,0.0,0.0,0.0
1027,Palau,2021-10-24,0.0,166.0,166.0
1028,Palau,2021-10-25,0.0,0.0,0.0
1029,Palau,2021-10-26,0.0,0.0,0.0
1030,Palau,2021-10-27,0.0,158.0,158.0
1031,Palau,2021-10-28,0.0,0.0,0.0
1032,Palau,2021-10-29,0.0,0.0,0.0
1033,Palau,2021-10-30,0.0,158.0,158.0
1034,Palau,2021-10-31,0.0,166.0,166.0
1035,Palau,2021-11-01,0.0,0.0,0.0
1036,Palau,2021-11-02,0.0,0.0,0.0
1037,Palau,2021-11-03,0.0,158.0,158.0
1038,Palau,2021-11-04,0.0,0.0,0.0
1039,Palau,2021-11-05,0.0,0.0,0.0
1040,Palau,2021-11-06,0.0,0.0,0.0
1041,Palau,2021-11-07,0.0,166.0,166.0
1042,Palau,2021-11-08,0.0,0.0,0.0
1043,Palau,2021-11-09,0.0,0.0,0.0
1044,Palau,2021-11-10,0.0,158.0,158.0
1045,Palau,2021-11-11,0.0,0.0,0.0
1046,Palau,2021-11-12,0.0,0.0,0.0
1047,Palau,2021-11-13,0.0,0.0,0.0
1048,Palau,2021-11-14,0.0,166.0,166.0
1049,Palau,2021-11-15,0.0,150.0,150.0
1050,Palau,2021-11-16,0.0,0.0,0.0
1051,Palau,2021-11-17,0.0,0.0,0.0
1052,Palau,2021-11-18,0.0,0.0,0.0
1053,Palau,2021-11-19,0.0,0.0,0.0
1054,Palau,2021-11-20,0.0,0.0,0.0
1055,Palau,2021-11-21,0.0,166.0,166.0
1056,Palau,2021-11-22,0.0,0.0,0.0
1057,Palau,2021-11-23,0.0,0.0,0.0
1058,Palau,2021-11-24,0.0,0.0,0.0
1059,Palau,2021-11-25,0.0,0.0,0.0
1060,Palau,2021-11-26,0.0,0.0,0.0
1061,Palau,2021-11-27,0.0,0.0,0.0
1062,Palau,2021-11-28,0.0,166.0,166.0
1063,Palau,2021-11-29,0.0,0.0,0.0
1064,Palau,2021-11-30,0.0,0.0,0.0
1065,Palau,2021-12-01,0.0,0.0,0.0
1066,Palau,2021-12-02,0.0,0.0,0.0
1067,Palau,2021-12-03,0.0,0.0,0.0
1068,Palau,2021-12-04,0.0,158.0,158.0
1069,Palau,2021-12-05,0.0,166.0,166.0
1070,Palau,2021-12-06,0.0,166.0,166.0
1071,Palau,2021-12-07,0.0,0.0,0.0
1072,Palau,2021-12-08,0.0,158.0,158.0
1073,Palau,2021-12-09,0.0,0.0,0.0
1074,Palau,2021-12-10,0.0,0.0,0.0
1075,Palau,2021-12-11,0.0,158.0,158.0
1076,Palau,2021-12-12,0.0,166.0,166.0
1077,Palau,2021-12-13,0.0,0.0,0.0
1078,Palau,2021-12-14,0.0,0.0,0.0
1079,Palau,2021-12-15,0.0,158.0,158.0
1080,Palau,2021-12-16,0.0,166.0,166.0
1081,Palau,2021-12-17,0.0,0.0,0.0
1082,Palau,2021-12-18,0.0,0.0,0.0
1083,Palau,2021-12-19,0.0,166.0,166.0
1084,Palau,2021-12-20,0.0,0.0,0.0
1085,Palau,2021-12-21,0.0,0.0,0.0
1086,Palau,2021-12-22,0.0,0.0,0.0
1087,Palau,2021-12-23,0.0,334.0,334.0
1088,Palau,2021-12-24,0.0,0.0,0.0
1089,Palau,2021-12-25,0.0,158.0,158.0
1090,Palau,2021-12-26,0.0,166.0,166.0
1091,Palau,2021-12-27,0.0,0.0,0.0
1092,Palau,2021-12-28,0.0,0.0,0.0
1093,Palau,2021-12-29,0.0,158.0,158.0
1094,Palau,2021-12-30,0.0,166.0,166.0
1095,Palau,2021-12-31,0.0,0.0,0.0
1096,Palau,2022-01-01,0.0,158.0,158.0
1097,Palau,2022-01-02,0.0,166.0,166.0
1098,Palau,2022-01-03,0.0,0.0,0.0
1099,Palau,2022-01-04,0.0,0.0,0.0
1100,Palau,2022-01-05,0.0,158.0,158.0
1101,Palau,2022-01-06,0.0,166.0,166.0
1102,Palau,2022-01-07,0.0,0.0,0.0
1103,Palau,2022-01-08,0.0,0.0,0.0
1104,Palau,2022-01-09,0.0,166.0,166.0
1105,Palau,2022-01-10,0.0,0.0,0.0
