year,month,day,date,market,crop,unitprice,movingave_a,movingave_b*,movingave_c,movingave_d,movingave_e,movingave_f
2011,5,4,04/05/2011,Mt. Hagen,Cabbage-English,0.83,0.68,0.68,0.68,0.68,0.68,0.68
2011,5,4,04/05/2011,Mt. Hagen,Cabbage-pakchoi,1.97,1.37,1.37,1.37,1.37,1.37,1.37
2011,5,4,04/05/2011,Mt. Hagen,Capsicum,6.67,3.80,3.80,3.80,3.80,3.80,3.80
2011,5,4,04/05/2011,Mt. Hagen,Carrot,2.78,1.89,1.89,1.89,1.89,1.89,1.89
2011,5,4,04/05/2011,Mt. Hagen,Cauliflower,6.25,3.17,3.17,3.17,3.17,3.17,3.17
2011,5,4,04/05/2011,Mt. Hagen,Choko-Tips,1.22,1.12,1.12,1.12,1.12,1.12,1.12
2011,5,4,04/05/2011,Mt. Hagen,Coconut-dry,1.50,1.11,1.11,1.11,1.11,1.11,1.11
2011,5,4,04/05/2011,Mt. Hagen,Corn,0.91,0.86,0.86,0.86,0.86,0.86,0.86
2011,5,4,04/05/2011,Mt. Hagen,Cucumber,1.43,1.41,1.41,1.41,1.41,1.41,1.41
2011,5,4,04/05/2011,Mt. Hagen,Garlic-local,16.67,12.82,12.82,12.82,12.82,12.82,12.82
2011,5,4,04/05/2011,Mt. Hagen,Ginger,5.00,4.06,4.06,4.06,4.06,4.06,4.06
2011,5,4,04/05/2011,Mt. Hagen,Lettuce,1.92,4.04,4.04,4.04,4.04,4.04,4.04
2011,5,4,04/05/2011,Mt. Hagen,Onion Bulb,6.67,5.17,5.17,5.17,5.17,5.17,5.17
2011,5,4,04/05/2011,Mt. Hagen,Onion-Spring,1.19,1.61,1.61,1.61,1.61,1.61,1.61
2011,5,4,04/05/2011,Mt. Hagen,Pawpaw,1.39,1.30,1.30,1.30,1.30,1.30,1.30
2011,5,4,04/05/2011,Mt. Hagen,Pineapple,2.08,1.91,1.91,1.91,1.91,1.91,1.91
2011,5,4,04/05/2011,Mt. Hagen,Potato,2.22,2.02,2.02,2.02,2.02,2.02,2.02
2011,5,4,04/05/2011,Mt. Hagen,Pumpkin,2.22,1.02,1.02,1.02,1.02,1.02,1.02
2011,5,4,04/05/2011,Mt. Hagen,Pumpkin-Tips,1.39,1.43,1.43,1.43,1.43,1.43,1.43
2011,5,4,04/05/2011,Mt. Hagen,Sweet Potato,0.80,0.77,0.77,0.77,0.77,0.77,0.77
2011,5,4,04/05/2011,Mt. Hagen,Taro True,0.29,1.72,1.72,1.72,1.72,1.72,1.72
2011,5,4,04/05/2011,Mt. Hagen,Tomato,5.00,3.08,3.08,3.08,3.08,3.08,3.08
2011,5,4,04/05/2011,Mt. Hagen,Watercress,0.83,0.86,0.86,0.86,0.86,0.86,0.86
2011,5,4,04/05/2011,Port Moresby,Avocado,3.64,3.16,3.16,3.16,3.16,3.16,
2011,5,4,04/05/2011,Port Moresby,Bean-French,4.00,4.00,,,,,
2011,5,4,04/05/2011,Port Moresby,Bean-Snake,7.14,3.88,3.88,3.88,3.88,3.88,3.88
2011,5,4,04/05/2011,Port Moresby,Broccoli,3.33,6.49,6.49,6.49,6.49,6.49,6.49
2011,5,4,04/05/2011,Port Moresby,Cabbage-English,3.20,5.19,5.19,5.19,5.19,5.19,5.19
2011,5,4,04/05/2011,Port Moresby,Cabbage-pakchoi,5.00,4.86,4.86,4.86,4.86,4.86,4.86
2011,5,4,04/05/2011,Port Moresby,Capsicum,10.00,5.71,5.71,5.71,5.71,5.71,5.71
2011,5,4,04/05/2011,Port Moresby,Carrot,2.00,4.42,4.42,4.42,4.42,4.42,4.42
2011,5,4,04/05/2011,Port Moresby,Corn,5.00,1.30,1.30,1.30,1.30,1.30,1.30
2011,5,4,04/05/2011,Port Moresby,Cucumber,2.67,2.18,2.18,2.18,2.18,2.18,2.18
2011,5,4,04/05/2011,Port Moresby,Garlic-local,22.73,36.36,36.36,36.36,,,
2011,5,4,04/05/2011,Port Moresby,Ginger,5.00,5.04,5.04,5.04,5.04,5.04,5.04
2011,5,4,04/05/2011,Port Moresby,Lettuce,20.00,13.33,13.33,13.33,,,
2011,5,4,04/05/2011,Port Moresby,Onion Bulb,6.67,6.67,,,,,
2011,5,4,04/05/2011,Port Moresby,Onion-Spring,10.00,28.33,28.33,28.33,28.33,28.33,28.33
2011,5,4,04/05/2011,Port Moresby,Peanut,5.00,5.10,5.10,5.10,5.10,5.10,5.10
2011,5,4,04/05/2011,Port Moresby,Pineapple,3.33,1.36,1.36,1.36,1.36,1.36,1.36
2011,5,4,04/05/2011,Port Moresby,Potato,1.40,3.47,3.47,3.47,3.47,3.47,3.47
2011,5,4,04/05/2011,Port Moresby,Sweet Potato,0.78,1.31,1.31,1.31,1.31,1.31,1.31
2011,5,4,04/05/2011,Port Moresby,Tomato,0.57,2.89,2.89,2.89,2.89,2.89,2.89
2011,4,27,27/04/2011,Goroka,Avocado,1.14,1.30,1.30,1.30,1.30,1.30,1.30
2011,4,27,27/04/2011,Goroka,Bean-French,2.63,2.69,2.69,2.69,2.69,2.69,2.69
2011,4,27,27/04/2011,Goroka,Bean-Snake,1.78,2.48,2.48,2.48,2.48,2.48,
2011,4,27,27/04/2011,Goroka,Broccoli,5.89,4.01,4.01,4.01,4.01,4.01,4.01
2011,4,27,27/04/2011,Goroka,Cabbage-English,0.82,0.72,0.72,0.72,0.72,0.72,0.72
2011,4,27,27/04/2011,Goroka,Cabbage-pakchoi,1.47,1.47,1.47,1.47,1.47,1.47,1.47
2011,4,27,27/04/2011,Goroka,Carrot,1.65,1.27,1.27,1.27,1.27,1.27,1.27
2011,4,27,27/04/2011,Goroka,Corn,1.62,1.69,1.69,1.69,1.69,1.69,1.69
2011,4,27,27/04/2011,Goroka,Cucumber,2.37,1.85,1.85,1.85,1.85,1.85,1.85
2011,4,27,27/04/2011,Goroka,Garlic-local,37.04,23.24,23.24,23.24,23.24,23.24,23.24
2011,4,27,27/04/2011,Goroka,Ginger,4.19,4.64,4.64,4.64,4.64,4.64,4.64
2011,4,27,27/04/2011,Goroka,Lettuce,3.39,2.71,2.71,2.71,2.71,2.71,2.71
2011,4,27,27/04/2011,Goroka,Onion Bulb,3.96,4.04,4.04,4.04,4.04,4.04,4.04
2011,4,27,27/04/2011,Goroka,Onion-Spring,3.06,2.69,2.69,2.69,2.69,2.69,2.69
2011,4,27,27/04/2011,Goroka,Peanut,4.33,5.22,5.22,5.22,5.22,5.22,5.22
2011,4,27,27/04/2011,Goroka,Potato,1.74,1.87,1.87,1.87,1.87,1.87,1.87
2011,4,27,27/04/2011,Goroka,Sweet Potato,0.91,0.78,0.78,0.78,0.78,0.78,0.78
2011,4,27,27/04/2011,Goroka,Tomato,2.86,2.73,2.73,2.73,2.73,2.73,2.73
2011,4,27,27/04/2011,Kokopo,Aibika,1.33,1.33,1.33,1.33,1.33,1.33,
2011,4,27,27/04/2011,Kokopo,Avocado,3.48,2.29,2.29,2.29,2.29,2.29,2.29
2011,4,27,27/04/2011,Kokopo,Bean-French,4.00,4.65,4.65,4.65,4.65,4.65,4.65
2011,4,27,27/04/2011,Kokopo,Bean-Snake,2.38,2.07,2.07,2.07,2.07,2.07,2.07
2011,4,27,27/04/2011,Kokopo,Cabbage-English,3.85,3.11,3.11,3.11,3.11,3.11,3.11
2011,4,27,27/04/2011,Kokopo,Cabbage-pakchoi,3.75,2.32,2.32,2.32,2.32,2.32,2.32
2011,4,27,27/04/2011,Kokopo,Corn,1.67,1.23,1.23,1.23,1.23,1.23,1.23
2011,4,27,27/04/2011,Kokopo,Cucumber,4.50,2.49,2.49,2.49,2.49,2.49,2.49
2011,4,27,27/04/2011,Kokopo,Ginger,5.71,13.26,13.26,13.26,13.26,13.26,13.26
2011,4,27,27/04/2011,Kokopo,Lettuce,1.82,14.40,14.40,14.40,14.40,14.40,14.40
2011,4,27,27/04/2011,Kokopo,Mandarine,4.55,5.80,5.80,5.80,5.80,5.80,5.80
2011,4,27,27/04/2011,Kokopo,Mango,6.67,3.68,3.68,3.68,3.68,3.68,3.68
2011,4,27,27/04/2011,Kokopo,Onion-Spring,8.00,6.11,6.11,6.11,6.11,6.11,6.11
2011,4,27,27/04/2011,Kokopo,Orange,2.10,1.86,1.86,1.86,1.86,1.86,1.86
2011,4,27,27/04/2011,Kokopo,Peanut,7.00,4.41,4.41,4.41,4.41,4.41,4.41
2011,4,27,27/04/2011,Kokopo,Sweet Potato,0.80,0.69,0.69,0.69,0.69,0.69,0.69
2011,4,27,27/04/2011,Kokopo,Tomato,4.00,2.94,2.94,2.94,2.94,2.94,2.94
2011,4,27,27/04/2011,Madang,Aibika,0.35,0.51,0.51,0.51,0.51,0.51,0.51
2011,4,27,27/04/2011,Madang,Amaranthus-Aupa,0.49,0.69,0.69,0.69,0.69,0.69,0.69
2011,4,27,27/04/2011,Madang,Banana-Cooking,0.44,0.55,0.55,0.55,0.55,0.55,0.55
2011,4,27,27/04/2011,Madang,Banana-Ripe,0.99,0.74,0.74,0.74,0.74,0.74,0.74
2011,4,27,27/04/2011,Madang,Bean-Winged,1.81,0.92,0.92,0.92,0.92,0.92,0.92
2011,4,27,27/04/2011,Madang,Cabbage-English,1.06,1.73,1.73,1.73,1.73,1.73,1.73
2011,4,27,27/04/2011,Madang,Cabbage-pakchoi,1.02,1.93,1.93,1.93,1.93,1.93,1.93
2011,4,27,27/04/2011,Madang,Carrot,1.66,2.49,2.49,2.49,2.49,2.49,2.49
2011,4,27,27/04/2011,Madang,Cassava,0.36,0.54,0.54,0.54,0.54,0.54,0.54
2011,4,27,27/04/2011,Madang,Choko-Tips,0.75,1.15,1.15,1.15,1.15,1.15,1.15
2011,4,27,27/04/2011,Madang,Coconut-dry,0.12,0.25,0.25,0.25,0.25,0.25,0.25
2011,4,27,27/04/2011,Madang,Coconut-green,0.68,0.35,0.35,0.35,0.35,0.35,0.35
2011,4,27,27/04/2011,Madang,Corn,1.11,0.68,0.68,0.68,0.68,0.68,0.68
2011,4,27,27/04/2011,Madang,Ginger,2.13,5.13,5.13,5.13,5.13,5.13,5.13
2011,4,27,27/04/2011,Madang,Lemon,0.66,1.02,1.02,1.02,1.02,1.02,1.02
2011,4,27,27/04/2011,Madang,Mandarine,2.03,1.37,1.37,1.37,1.37,1.37,
2011,4,27,27/04/2011,Madang,Mango,0.42,0.51,0.51,0.51,0.51,0.51,0.51
2011,4,27,27/04/2011,Madang,Onion Bulb,2.35,3.10,3.10,3.10,3.10,3.10,
2011,4,27,27/04/2011,Madang,Onion-Spring,1.48,3.35,3.35,3.35,3.35,3.35,3.35
2011,4,27,27/04/2011,Madang,Orange,0.57,0.90,0.90,0.90,0.90,0.90,0.90
2011,4,27,27/04/2011,Madang,Pawpaw,1.06,0.85,0.85,0.85,0.85,0.85,0.85
2011,4,27,27/04/2011,Madang,Peanut,1.85,1.89,1.89,1.89,1.89,1.89,1.89
2011,4,27,27/04/2011,Madang,Pineapple,1.40,1.13,1.13,1.13,1.13,1.13,1.13
2011,4,27,27/04/2011,Madang,Potato,1.43,1.22,1.22,1.22,1.22,1.22,1.22
2011,4,27,27/04/2011,Madang,Pumpkin,1.11,0.74,0.74,0.74,0.74,0.74,0.74
2011,4,27,27/04/2011,Madang,Pumpkin-Tips,0.95,0.90,0.90,0.90,0.90,0.90,0.90
2011,4,27,27/04/2011,Madang,Shallots,3.33,3.56,3.56,3.56,3.56,3.56,3.56
2011,4,27,27/04/2011,Madang,Sweet Potato,0.56,0.54,0.54,0.54,0.54,0.54,0.54
2011,4,27,27/04/2011,Madang,Taro True,0.92,0.96,0.96,0.96,0.96,0.96,0.96
2011,4,27,27/04/2011,Madang,Taro-Kongkong,0.81,0.72,0.72,0.72,0.72,0.72,0.72
2011,4,27,27/04/2011,Madang,Tomato,2.19,1.72,1.72,1.72,1.72,1.72,1.72
2011,4,27,27/04/2011,Madang,Yam,0.87,0.87,0.87,0.87,0.87,0.87,0.87
2011,4,27,27/04/2011,Mt. Hagen,Aibika,2.00,1.46,1.46,1.46,1.46,1.46,1.46
2011,4,27,27/04/2011,Mt. Hagen,Amaranthus-Aupa,2.50,1.57,1.57,1.57,1.57,1.57,1.57
2011,4,27,27/04/2011,Mt. Hagen,Avocado,1.16,0.96,0.96,0.96,0.96,0.96,0.96
2011,4,27,27/04/2011,Mt. Hagen,Banana-Cooking,3.54,2.97,2.97,2.97,2.97,2.97,2.97
2011,4,27,27/04/2011,Mt. Hagen,Banana-Ripe,1.20,1.08,1.08,1.08,1.08,1.08,1.08
2011,4,27,27/04/2011,Mt. Hagen,Bean-French,1.92,2.08,2.08,2.08,2.08,2.08,2.08
2011,4,27,27/04/2011,Mt. Hagen,Bean-Winged,9.38,6.50,6.50,6.50,6.50,6.50,6.50
2011,4,27,27/04/2011,Mt. Hagen,Broccoli,3.85,2.26,2.26,2.26,2.26,2.26,2.26
2011,4,27,27/04/2011,Mt. Hagen,Cabbage-English,0.61,0.53,0.53,0.53,0.53,0.53,0.53
2011,4,27,27/04/2011,Mt. Hagen,Capsicum,5.49,3.20,3.20,3.20,3.20,3.20,3.20
2011,4,27,27/04/2011,Mt. Hagen,Carrot,2.17,1.91,1.91,1.91,1.91,1.91,1.91
2011,4,27,27/04/2011,Mt. Hagen,Cauliflower,3.33,2.65,2.65,2.65,2.65,2.65,2.65
2011,4,27,27/04/2011,Mt. Hagen,Celery,3.33,5.29,5.29,5.29,5.29,5.29,5.29
2011,4,27,27/04/2011,Mt. Hagen,Chilli,10.00,6.89,6.89,6.89,6.89,6.89,6.89
2011,4,27,27/04/2011,Mt. Hagen,Choko-Tips,1.22,1.06,1.06,1.06,1.06,1.06,1.06
2011,4,27,27/04/2011,Mt. Hagen,Coconut-dry,1.07,1.09,1.09,1.09,1.09,1.09,1.09
2011,4,27,27/04/2011,Mt. Hagen,Corn,0.93,0.74,0.74,0.74,0.74,0.74,0.74
2011,4,27,27/04/2011,Mt. Hagen,Cucumber,1.39,1.49,1.49,1.49,1.49,1.49,1.49
2011,4,27,27/04/2011,Mt. Hagen,Eggplant,4.55,4.78,4.78,4.78,4.78,4.78,4.78
2011,4,27,27/04/2011,Mt. Hagen,Garlic-local,16.67,12.68,12.68,12.68,12.68,12.68,12.68
2011,4,27,27/04/2011,Mt. Hagen,Ginger,4.17,4.57,4.57,4.57,4.57,4.57,4.57
2011,4,27,27/04/2011,Mt. Hagen,Guava,3.13,2.44,2.44,2.44,2.44,2.44,2.44
2011,4,27,27/04/2011,Mt. Hagen,Lemon,1.09,1.26,1.26,1.26,1.26,1.26,1.26
2011,4,27,27/04/2011,Mt. Hagen,Lettuce,3.13,4.31,4.31,4.31,4.31,4.31,4.31
2011,4,27,27/04/2011,Mt. Hagen,Mandarine,2.67,3.51,3.51,3.51,3.51,3.51,3.51
2011,4,27,27/04/2011,Mt. Hagen,Onion Bulb,8.33,5.25,5.25,5.25,5.25,5.25,5.25
2011,4,27,27/04/2011,Mt. Hagen,Onion-Spring,1.79,1.73,1.73,1.73,1.73,1.73,1.73
2011,4,27,27/04/2011,Mt. Hagen,Orange,2.94,3.13,3.13,3.13,3.13,3.13,3.13
2011,4,27,27/04/2011,Mt. Hagen,Passionfruit-purple,10.00,4.51,4.51,4.51,4.51,4.51,4.51
2011,4,27,27/04/2011,Mt. Hagen,Passionfruit-yellow,2.00,1.91,1.91,1.91,1.91,1.91,1.91
2011,4,27,27/04/2011,Mt. Hagen,Pawpaw,1.30,1.44,1.44,1.44,1.44,1.44,1.44
2011,4,27,27/04/2011,Mt. Hagen,Peanut,10.00,6.69,6.69,6.69,6.69,6.69,6.69
2011,4,27,27/04/2011,Mt. Hagen,Peas,3.57,3.70,3.70,3.70,3.70,3.70,3.70
2011,4,27,27/04/2011,Mt. Hagen,Pineapple,2.50,1.95,1.95,1.95,1.95,1.95,1.95
2011,4,27,27/04/2011,Mt. Hagen,Potato,2.08,2.01,2.01,2.01,2.01,2.01,2.01
2011,4,27,27/04/2011,Mt. Hagen,Pumpkin,0.65,0.89,0.89,0.89,0.89,0.89,0.89
2011,4,27,27/04/2011,Mt. Hagen,Pumpkin-Tips,1.19,1.32,1.32,1.32,1.32,1.32,1.32
2011,4,27,27/04/2011,Mt. Hagen,Strawberry,5.00,5.92,5.92,5.92,5.92,5.92,5.92
2011,4,27,27/04/2011,Mt. Hagen,Sugarcane,1.02,1.01,1.01,1.01,1.01,1.01,1.01
2011,4,27,27/04/2011,Mt. Hagen,Sweet Potato,0.58,0.76,0.76,0.76,0.76,0.76,0.76
2011,4,27,27/04/2011,Mt. Hagen,Tamarillo,1.92,1.72,1.72,1.72,1.72,1.72,1.72
2011,4,27,27/04/2011,Mt. Hagen,Taro True,1.79,1.93,1.93,1.93,1.93,1.93,1.93
2011,4,27,27/04/2011,Mt. Hagen,Tomato,1.13,2.68,2.68,2.68,2.68,2.68,2.68
2011,4,27,27/04/2011,Mt. Hagen,Wongbok,1.92,2.56,2.56,2.56,2.56,2.56,2.56
2011,4,27,27/04/2011,Mt. Hagen,Zucchini,2.94,3.06,3.06,3.06,3.06,3.06,3.06
2011,4,27,27/04/2011,Port Moresby,Aibika,0.52,1.97,1.97,1.97,1.97,1.97,1.97
2011,4,27,27/04/2011,Port Moresby,Banana-Cooking,1.10,1.34,1.34,1.34,1.34,1.34,1.34
2011,4,27,27/04/2011,Port Moresby,Banana-Ripe,0.36,1.21,1.21,1.21,1.21,1.21,1.21
2011,4,27,27/04/2011,Port Moresby,Bean-Snake,3.90,3.77,3.77,3.77,3.77,3.77,3.77
2011,4,27,27/04/2011,Port Moresby,Capsicum,3.06,4.69,4.69,4.69,4.69,4.69,4.69
2011,4,27,27/04/2011,Port Moresby,Cassava,0.63,0.92,0.92,0.92,0.92,0.92,0.92
2011,4,27,27/04/2011,Port Moresby,Choko-fruit,4.09,2.51,2.51,2.51,2.51,2.51,2.51
2011,4,27,27/04/2011,Port Moresby,Choko-Tips,0.37,2.38,2.38,2.38,2.38,2.38,2.38
2011,4,27,27/04/2011,Port Moresby,Coconut-dry,0.29,0.68,0.68,0.68,0.68,0.68,0.68
2011,4,27,27/04/2011,Port Moresby,Coconut-green,0.20,0.40,0.40,0.40,0.40,0.40,0.40
2011,4,27,27/04/2011,Port Moresby,Corn,0.33,0.87,0.87,0.87,0.87,0.87,0.87
2011,4,27,27/04/2011,Port Moresby,Cucumber,0.91,1.97,1.97,1.97,1.97,1.97,1.97
2011,4,27,27/04/2011,Port Moresby,Eggplant,3.79,2.29,2.29,2.29,2.29,2.29,2.29
2011,4,27,27/04/2011,Port Moresby,Ginger,4.40,5.17,5.17,5.17,5.17,5.17,5.17
2011,4,27,27/04/2011,Port Moresby,Guava,3.36,2.77,2.77,2.77,2.77,2.77,2.77
2011,4,27,27/04/2011,Port Moresby,Lemon,3.77,3.08,3.08,3.08,3.08,3.08,3.08
2011,4,27,27/04/2011,Port Moresby,Orange,0.64,0.82,0.82,0.82,0.82,0.82,0.82
2011,4,27,27/04/2011,Port Moresby,Pawpaw,0.44,1.14,1.14,1.14,1.14,1.14,1.14
2011,4,27,27/04/2011,Port Moresby,Peanut,3.74,5.10,5.10,5.10,5.10,5.10,5.10
2011,4,27,27/04/2011,Port Moresby,Pineapple,0.55,1.21,1.21,1.21,1.21,1.21,1.21
2011,4,27,27/04/2011,Port Moresby,Pumpkin,0.65,0.84,0.84,0.84,0.84,0.84,0.84
2011,4,27,27/04/2011,Port Moresby,Pumpkin-Tips,0.28,2.86,2.86,2.86,2.86,2.86,2.86
2011,4,27,27/04/2011,Port Moresby,Shallots,3.16,5.76,5.76,5.76,5.76,5.76,5.76
2011,4,27,27/04/2011,Port Moresby,Sugarcane,0.58,0.88,0.88,0.88,0.88,0.88,0.88
2011,4,27,27/04/2011,Port Moresby,Sweet Potato,0.36,1.31,1.31,1.31,1.31,1.31,1.31
2011,4,27,27/04/2011,Port Moresby,Taro True,0.60,1.99,1.99,1.99,1.99,1.99,1.99
2011,4,27,27/04/2011,Port Moresby,Taro-Kongkong,0.61,1.39,1.39,1.39,1.39,1.39,1.39
2011,4,27,27/04/2011,Port Moresby,Tomato,2.02,2.99,2.99,2.99,2.99,2.99,2.99
2011,4,27,27/04/2011,Port Moresby,Watercress,3.33,2.76,2.76,2.76,2.76,2.76,2.76
2011,4,27,27/04/2011,Port Moresby,Yam,0.57,0.62,0.62,0.62,0.62,0.62,0.62
2011,4,20,20/04/2011,Goroka,Aibika,1.54,1.24,1.24,1.24,1.24,1.24,1.24
2011,4,20,20/04/2011,Goroka,Avocado,1.14,1.30,1.30,1.30,1.30,1.30,1.30
2011,4,20,20/04/2011,Goroka,Bean-French,3.20,2.69,2.69,2.69,2.69,2.69,2.69
2011,4,20,20/04/2011,Goroka,Bean-Snake,1.57,2.48,2.48,2.48,2.48,2.48,
2011,4,20,20/04/2011,Goroka,Broccoli,5.93,4.01,4.01,4.01,4.01,4.01,4.01
2011,4,20,20/04/2011,Goroka,Cabbage-English,1.08,0.72,0.72,0.72,0.72,0.72,0.72
2011,4,20,20/04/2011,Goroka,Cabbage-pakchoi,1.12,1.47,1.47,1.47,1.47,1.47,1.47
2011,4,20,20/04/2011,Goroka,Capsicum,4.41,4.82,4.82,4.82,4.82,4.82,4.82
2011,4,20,20/04/2011,Goroka,Carrot,1.20,1.27,1.27,1.27,1.27,1.27,1.27
2011,4,20,20/04/2011,Goroka,Choko-Tips,1.23,1.23,1.23,1.23,1.23,1.23,1.23
2011,4,20,20/04/2011,Goroka,Coconut-dry,0.96,0.85,0.85,0.85,0.85,0.85,0.85
2011,4,20,20/04/2011,Goroka,Corn,2.08,1.69,1.69,1.69,1.69,1.69,1.69
2011,4,20,20/04/2011,Goroka,Cucumber,2.04,1.85,1.85,1.85,1.85,1.85,1.85
2011,4,20,20/04/2011,Goroka,Garlic-local,34.88,23.24,23.24,23.24,23.24,23.24,23.24
2011,4,20,20/04/2011,Goroka,Ginger,4.63,4.64,4.64,4.64,4.64,4.64,4.64
2011,4,20,20/04/2011,Goroka,Lettuce,1.85,2.71,2.71,2.71,2.71,2.71,2.71
2011,4,20,20/04/2011,Goroka,Onion Bulb,5.35,4.04,4.04,4.04,4.04,4.04,4.04
2011,4,20,20/04/2011,Goroka,Onion-Spring,2.90,2.69,2.69,2.69,2.69,2.69,2.69
2011,4,20,20/04/2011,Goroka,Peanut,6.22,5.22,5.22,5.22,5.22,5.22,5.22
2011,4,20,20/04/2011,Goroka,Pineapple,2.69,2.23,2.23,2.23,2.23,2.23,2.23
2011,4,20,20/04/2011,Goroka,Potato,2.05,1.87,1.87,1.87,1.87,1.87,1.87
2011,4,20,20/04/2011,Goroka,Pumpkin-Tips,1.76,1.06,1.06,1.06,1.06,1.06,1.06
2011,4,20,20/04/2011,Goroka,Sweet Potato,0.71,0.78,0.78,0.78,0.78,0.78,0.78
2011,4,20,20/04/2011,Goroka,Tomato,3.40,2.73,2.73,2.73,2.73,2.73,2.73
2011,4,20,20/04/2011,Goroka,Watercress,0.95,1.02,1.02,1.02,1.02,1.02,1.02
2011,4,20,20/04/2011,Kokopo,Avocado,3.08,2.29,2.29,2.29,2.29,2.29,2.29
2011,4,20,20/04/2011,Kokopo,Bean-French,4.35,4.65,4.65,4.65,4.65,4.65,4.65
2011,4,20,20/04/2011,Kokopo,Bean-Snake,2.08,2.07,2.07,2.07,2.07,2.07,2.07
2011,4,20,20/04/2011,Kokopo,Cabbage-English,5.00,3.11,3.11,3.11,3.11,3.11,3.11
2011,4,20,20/04/2011,Kokopo,Cabbage-pakchoi,2.50,2.32,2.32,2.32,2.32,2.32,2.32
2011,4,20,20/04/2011,Kokopo,Capsicum,3.64,3.50,3.50,3.50,3.50,3.50,3.50
2011,4,20,20/04/2011,Kokopo,Corn,1.43,1.23,1.23,1.23,1.23,1.23,1.23
2011,4,20,20/04/2011,Kokopo,Cucumber,3.33,2.49,2.49,2.49,2.49,2.49,2.49
2011,4,20,20/04/2011,Kokopo,Ginger,16.36,13.26,13.26,13.26,13.26,13.26,13.26
2011,4,20,20/04/2011,Kokopo,Lettuce,25.00,14.40,14.40,14.40,14.40,14.40,14.40
2011,4,20,20/04/2011,Kokopo,Mandarine,6.00,5.80,5.80,5.80,5.80,5.80,5.80
2011,4,20,20/04/2011,Kokopo,Onion-Spring,7.69,6.11,6.11,6.11,6.11,6.11,6.11
2011,4,20,20/04/2011,Kokopo,Peanut,8.70,4.41,4.41,4.41,4.41,4.41,4.41
2011,4,20,20/04/2011,Kokopo,Pineapple,6.15,3.34,3.34,3.34,3.34,3.34,3.34
2011,4,20,20/04/2011,Kokopo,Tomato,4.00,2.94,2.94,2.94,2.94,2.94,2.94
2011,4,20,20/04/2011,Madang,Aibika,0.83,0.51,0.51,0.51,0.51,0.51,0.51
2011,4,20,20/04/2011,Madang,Amaranthus-Aupa,0.72,0.69,0.69,0.69,0.69,0.69,0.69
2011,4,20,20/04/2011,Madang,Banana-Cooking,0.31,0.55,0.55,0.55,0.55,0.55,0.55
2011,4,20,20/04/2011,Madang,Banana-Ripe,0.93,0.74,0.74,0.74,0.74,0.74,0.74
2011,4,20,20/04/2011,Madang,Bean-Snake,1.33,0.79,0.79,0.79,0.79,0.79,0.79
2011,4,20,20/04/2011,Madang,Bean-Winged,0.87,0.92,0.92,0.92,0.92,0.92,0.92
2011,4,20,20/04/2011,Madang,Cabbage-English,1.74,1.73,1.73,1.73,1.73,1.73,1.73
2011,4,20,20/04/2011,Madang,Cabbage-pakchoi,2.01,1.93,1.93,1.93,1.93,1.93,1.93
2011,4,20,20/04/2011,Madang,Carrot,2.45,2.49,2.49,2.49,2.49,2.49,2.49
2011,4,20,20/04/2011,Madang,Choko-Tips,1.93,1.15,1.15,1.15,1.15,1.15,1.15
2011,4,20,20/04/2011,Madang,Coconut-dry,0.64,0.25,0.25,0.25,0.25,0.25,0.25
2011,4,20,20/04/2011,Madang,Cucumber,1.28,1.17,1.17,1.17,1.17,1.17,1.17
2011,4,20,20/04/2011,Madang,Eggplant,0.57,0.81,0.81,0.81,0.81,0.81,
2011,4,20,20/04/2011,Madang,Ginger,1.81,5.13,5.13,5.13,5.13,5.13,5.13
2011,4,20,20/04/2011,Madang,Onion-Spring,2.20,3.35,3.35,3.35,3.35,3.35,3.35
2011,4,20,20/04/2011,Madang,Peanut,1.38,1.89,1.89,1.89,1.89,1.89,1.89
2011,4,20,20/04/2011,Madang,Potato,2.50,1.22,1.22,1.22,1.22,1.22,1.22
2011,4,20,20/04/2011,Madang,Pumpkin-Tips,0.48,0.90,0.90,0.90,0.90,0.90,0.90
2011,4,20,20/04/2011,Madang,Shallots,2.85,3.56,3.56,3.56,3.56,3.56,3.56
2011,4,20,20/04/2011,Madang,Sweet Potato,0.38,0.54,0.54,0.54,0.54,0.54,0.54
2011,4,20,20/04/2011,Madang,Taro-Kongkong,0.59,0.72,0.72,0.72,0.72,0.72,0.72
2011,4,20,20/04/2011,Madang,Yam,0.38,0.87,0.87,0.87,0.87,0.87,0.87
2011,4,20,20/04/2011,Mt. Hagen,Aibika,1.79,1.46,1.46,1.46,1.46,1.46,1.46
2011,4,20,20/04/2011,Mt. Hagen,Amaranthus-Aupa,1.85,1.57,1.57,1.57,1.57,1.57,1.57
2011,4,20,20/04/2011,Mt. Hagen,Asparagus,7.14,7.73,7.73,7.73,7.73,7.73,7.73
2011,4,20,20/04/2011,Mt. Hagen,Avocado,1.67,0.96,0.96,0.96,0.96,0.96,0.96
2011,4,20,20/04/2011,Mt. Hagen,Banana-Cooking,4.00,2.97,2.97,2.97,2.97,2.97,2.97
2011,4,20,20/04/2011,Mt. Hagen,Banana-Ripe,0.79,1.08,1.08,1.08,1.08,1.08,1.08
2011,4,20,20/04/2011,Mt. Hagen,Bean-French,2.17,2.08,2.08,2.08,2.08,2.08,2.08
