,date,ym,samoa_rnz_news_count,samoa_rnz_epu_count,samoa_rnz_ratio,samoa_observer_news_count,samoa_observer_epu_count,samoa_observer_ratio,news_total,samoa_rnz_weights,samoa_observer_weights,samoa_rnz_z_score,samoa_observer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
56,2019-10-01,2019-10,74.0,0.0,0.0,259.0,4.0,0.015444015444015444,333.0,0.2222222222222222,0.7777777777777778,0.0,2.321776923522066,1.160888461761033,1.8058264960727182,166.71668143397434,154.46687681344548
57,2019-11-01,2019-11,78.0,0.0,0.0,310.0,4.0,0.012903225806451613,388.0,0.20103092783505155,0.7989690721649485,0.0,1.9398071715877907,0.9699035857938954,1.5498459360624102,143.08416215853984,129.05458417639477
58,2019-12-01,2019-12,78.0,0.0,0.0,380.0,3.0,0.007894736842105263,458.0,0.1703056768558952,0.8296943231441049,0.0,1.1868557036688456,0.5934278518344228,0.9847274397252431,90.91155281252203,78.9610284763468
59,2020-01-01,2020-1,43.0,0.0,0.0,356.0,0.0,0.0,399.0,0.10776942355889724,0.8922305764411027,0.0,0.0,0.0,0.0,0.0,0.0
60,2020-02-01,2020-2,60.0,0.0,0.0,370.0,5.0,0.013513513513513514,430.0,0.13953488372093023,0.8604651162790697,0.0,2.031554808081808,1.015777404040904,1.7480820441634162,161.38562476021355,135.1585172117648
61,2020-03-01,2020-3,48.0,0.0,0.0,369.0,6.0,0.016260162601626018,417.0,0.11510791366906475,0.8848920863309353,0.0,2.4444724520008747,1.2222362260004374,2.163094328029551,199.70019754501246,162.62976054748935
62,2020-04-01,2020-4,42.0,1.0,0.023809523809523808,346.0,11.0,0.031791907514450865,388.0,0.10824742268041238,0.8917525773195877,3.6602605839913718,4.779438190111536,4.219849387051454,4.658290098727395,430.06051140878753,561.4897355876622
63,2020-05-01,2020-5,68.0,1.0,0.014705882352941176,393.0,8.0,0.020356234096692113,461.0,0.1475054229934924,0.8524945770065075,2.260749184229965,3.060255588764454,2.6605023864972095,2.9423240583775874,271.63988554983615,354.0042888991496
64,2020-06-01,2020-6,39.0,1.0,0.02564102564102564,379.0,9.0,0.023746701846965697,418.0,0.09330143540669857,0.9066985645933014,3.9418190904522468,3.569961747183335,3.755890418817791,3.6046565710768457,332.7874425068249,499.7557317162421
65,2020-07-01,2020-7,40.0,0.0,0.0,431.0,7.0,0.016241299303944315,471.0,0.08492569002123142,0.9150743099787686,0.0,2.441636637091361,1.2208183185456805,2.2342789609052582,206.27207241114343,162.44109493200503
66,2020-08-01,2020-8,38.0,0.0,0.0,407.0,6.0,0.014742014742014743,445.0,0.0853932584269663,0.9146067415730337,0.0,2.2162416088165178,1.1081208044082589,2.0269895163782534,187.13479185678693,147.44565514010705
67,2020-09-01,2020-9,36.0,0.0,0.0,396.0,2.0,0.005050505050505051,432.0,0.08333333333333333,0.9166666666666666,0.0,0.7592679585760292,0.3796339792880146,0.6959956286946934,64.25538763601094,50.5137892609626
68,2020-10-01,2020-10,28.0,0.0,0.0,445.0,10.0,0.02247191011235955,473.0,0.05919661733615222,0.9408033826638478,0.0,3.378315860630422,1.689157930315211,3.178330989388029,293.42840865493366,224.7579836779909
69,2020-11-01,2020-11,34.0,1.0,0.029411764705882353,447.0,7.0,0.015659955257270694,481.0,0.07068607068607069,0.9293139293139293,4.52149836845993,2.3542402473968154,3.4378693079283726,2.5074352081372435,231.49027756568836,457.44010073364825
70,2020-12-01,2020-12,21.0,0.0,0.0,407.0,7.0,0.0171990171990172,428.0,0.04906542056074766,0.9509345794392523,0.0,2.5856152102859373,1.2928076051429687,2.458750912584992,226.99566847114147,172.01993099679154
71,2021-01-01,2021-1,16.0,0.0,0.0,392.0,10.0,0.025510204081632654,408.0,0.0392156862745098,0.9607843137254902,0.0,3.8350779540319846,1.9175389770159923,3.6846827401483773,340.1755816024109,255.1461804507805
72,2021-02-01,2021-2,15.0,1.0,0.06666666666666667,286.0,4.0,0.013986013986013986,301.0,0.04983388704318937,0.9501661129568106,10.248729635175842,2.1025881929797734,6.1756589140778075,2.508542085448016,231.59246618259473,821.7281643712977
73,2021-03-01,2021-3,19.0,0.0,0.0,370.0,3.0,0.008108108108108109,389.0,0.04884318766066838,0.9511568123393316,0.0,1.2189328848490848,0.6094664424245424,1.159396317208641,107.03725241165833,81.09511032705888
74,2021-04-01,2021-4,30.0,0.0,0.0,348.0,3.0,0.008620689655172414,378.0,0.07936507936507936,0.9206349206349206,0.0,1.2959918603280498,0.6479959301640249,1.1931353634766173,110.15209309030448,86.22181270405684
75,2021-05-01,2021-5,51.0,0.0,0.0,384.0,7.0,0.018229166666666668,435.0,0.11724137931034483,0.8827586206896552,0.0,2.7404827879853557,1.3702413939926779,2.4191848059456933,223.34286461068635,182.32320811378688
76,2021-06-01,2021-6,35.0,0.0,0.0,334.0,9.0,0.02694610778443114,369.0,0.0948509485094851,0.9051490514905149,0.0,4.050944617312827,2.0254723086564135,3.6667086780013123,338.51618852142354,269.5077019851358
77,2021-07-01,2021-7,54.0,0.0,0.0,313.0,3.0,0.009584664536741214,367.0,0.14713896457765668,0.8528610354223434,0.0,1.4409110779366177,0.7204555389683088,1.2288969138805486,113.45365446358335,95.86322946010154
78,2021-08-01,2021-8,23.0,0.0,0.0,279.0,1.0,0.0035842293906810036,302.0,0.076158940397351,0.9238410596026491,0.0,0.538835325441053,0.2694176627205265,0.4977981980068006,45.957495792643584,35.848495604554095
79,2021-09-01,2021-9,21.0,0.0,0.0,211.0,4.0,0.018957345971563982,232.0,0.09051724137931035,0.9094827586206896,0.0,2.8499536644180816,1.4249768322090408,2.5919837206561,239.29592636859252,189.60626111223877
80,2021-10-01,2021-10,13.0,0.0,0.0,197.0,2.0,0.01015228426395939,210.0,0.06190476190476191,0.9380952380952381,0.0,1.5262442213000382,0.7631221106500191,1.4317624361719405,132.18251170836535,101.54040886975221
81,2021-11-01,2021-11,13.0,0.0,0.0,181.0,1.0,0.0055248618784530384,194.0,0.06701030927835051,0.9329896907216495,0.0,0.8305804187737778,0.4152902093868889,0.7749229680312051,71.54208107926992,55.25817830757234
82,2021-12-01,2021-12,5.0,0.0,0.0,184.0,1.0,0.005434782608695652,189.0,0.026455026455026454,0.9735449735449735,0.0,0.8170383467285531,0.40851917336427657,0.7954235756510781,73.43472872686964,54.35722974820975
83,2022-01-01,2022-1,17.0,2.0,0.11764705882352941,168.0,3.0,0.017857142857142856,185.0,0.0918918918918919,0.9081081081081082,18.08599347383972,2.684554567822389,10.385274020831055,4.0998219267537115,378.50187024340653,1381.8561349262545
84,2022-02-01,2022-2,10.0,0.0,0.0,198.0,3.0,0.015151515151515152,208.0,0.04807692307692308,0.9519230769230769,0.0,2.277803875728088,1.138901937864044,2.168294074010391,200.18024609680333,151.5413677828878
85,2022-03-01,2022-3,30.0,0.0,0.0,252.0,3.0,0.011904761904761904,282.0,0.10638297872340426,0.8936170212765957,0.0,1.7897030452149258,0.8948515226074629,1.5993091042346146,147.65067797211023,119.06821754369754
86,2022-04-01,2022-4,15.0,0.0,0.0,156.0,3.0,0.019230769230769232,171.0,0.08771929824561403,0.9122807017543859,0.0,2.8910587653471884,1.4455293826735942,2.6374571192641016,243.4941005154099,192.34096680135758
87,2022-05-01,2022-5,18.0,0.0,0.0,168.0,2.0,0.011904761904761904,186.0,0.0967741935483871,0.9032258064516129,0.0,1.7897030452149258,0.8948515226074629,1.6165059763231588,149.23831967073508,119.06821754369754
88,2022-06-01,2022-6,13.0,0.0,0.0,161.0,2.0,0.012422360248447204,174.0,0.07471264367816093,0.9252873563218391,0.0,1.8675162210938359,0.9337581105469179,1.7279891471040665,159.53061757906164,124.24509656733657
89,2022-07-01,2022-7,14.0,0.0,0.0,148.0,0.0,0.0,162.0,0.08641975308641975,0.9135802469135802,0.0,0.0,0.0,0.0,0.0,0.0
90,2022-08-01,2022-8,11.0,0.0,0.0,151.0,1.0,0.006622516556291391,162.0,0.06790123456790123,0.9320987654320988,0.0,0.9955963960136013,0.49779819800680064,0.9279941715929246,85.67385018134793,66.23662432894433
91,2022-09-01,2022-9,10.0,0.0,0.0,156.0,2.0,0.01282051282051282,166.0,0.060240963855421686,0.9397590361445783,0.0,1.9273725102314587,0.9636862551157294,1.811265732506672,167.21884011299232,128.22731120090504
92,2022-10-01,2022-10,9.0,0.0,0.0,167.0,3.0,0.017964071856287425,176.0,0.05113636363636364,0.9488636363636364,0.0,2.7006297448752177,1.3503148724376088,2.5625293601940986,236.5766544780403,179.67180132342384
