,title,url,date,tag
6544,Dive Gizo injects $10K for major clean-up,https://theislandsun.com.sb/dive-gizo-injects-10k-for-major-clean-up/,2018-05-31,News
6545,Final plenary on draft federal constitution underway,https://theislandsun.com.sb/final-plenary-on-draft-federal-constitution-underway/,2018-05-31,News
6546,MSG member countries confirm delegates to MACFest,https://theislandsun.com.sb/msg-member-countries-confirm-delegates-to-macfest/,2018-05-31,News
6547,BLC looks into maritime authority bill 2018,https://theislandsun.com.sb/blc-looks-into-maritime-authority-bill-2018/,2018-05-31,News
6548,Honiara rotary club $100k richer in its fight against malaria,https://theislandsun.com.sb/honiara-rotary-club-100k-richer-in-its-fight-against-malaria/,2018-05-31,News
6549,Trial for man facing arson charge next week,https://theislandsun.com.sb/trial-for-man-facing-arson-charge-next-week/,2018-05-31,News
6550,"No lawyer, case adjourns",https://theislandsun.com.sb/no-lawyer-case-adjourns/,2018-05-31,News
6551,CIP citizens thank NGF for carrying out logging and mining awareness,https://theislandsun.com.sb/cip-citizens-thank-ngf-for-carrying-out-logging-and-mining-awareness/,2018-05-31,News
6552,MEHRD urged to consider female students health,https://theislandsun.com.sb/mehrd-urged-to-consider-female-students-health/,2018-05-31,News
6553,MHMS committed to women and girls access good facilities for better health,https://theislandsun.com.sb/mhms-committed-to-women-and-girls-access-good-facilities-for-better-health/,2018-05-31,News
6554,Proposal for new rural training centre,https://theislandsun.com.sb/proposal-for-new-rural-training-centre/,2018-05-31,News
6555,National nature park will change Barana,https://theislandsun.com.sb/national-nature-park-will-change-barana/,2018-05-31,News
6556,Coconut rhinoceros beetle response operation progresses  ,https://theislandsun.com.sb/coconut-rhinoceros-beetle-response-operation-progresses/,2018-05-31,News
6557,World Environment Day to be celebrated at Barana,https://theislandsun.com.sb/world-environment-day-to-be-celebrated-at-barana/,2018-05-31,News
6558,Fishing constitution to be launched,https://theislandsun.com.sb/19971-2/,2018-05-31,News
6559,SI holds first national BCH workshop,https://theislandsun.com.sb/si-holds-first-national-bch-workshop/,2018-05-31,News
6560,Gov’t role in addressing LMOs issue a challenge,https://theislandsun.com.sb/govt-role-in-addressing-lmos-issue-a-challenge/,2018-05-31,News
6561,Culture lures overseas visitors,https://theislandsun.com.sb/culture-lures-overseas-visitors/,2018-05-31,News
6562,Opposition slams PM’s undiplomatic $900m request,https://theislandsun.com.sb/opposition-slams-pms-undiplomatic-900m-request/,2018-05-30,News
6563,Missing boy remains found after croc attack in Guadalcanal,https://theislandsun.com.sb/missing-boy-remains-found-after-croc-attack-in-guadalcanal/,2018-05-30,News
6564,Marist up to second spot,https://theislandsun.com.sb/marist-up-to-second-spot/,2018-05-30,News
6565,Rumbiak warns SI to distance herself from Indonesia,https://theislandsun.com.sb/rumbiak-warns-si-to-distance-herself-from-indonesia/,2018-05-30,News
