,date,news_count_post_courier,epu_count_post_courier,ratio_post_courier,z_score_post_courier,news_count_papua_new_guinea_abc,epu_count_papua_new_guinea_abc,ratio_papua_new_guinea_abc,z_score_papua_new_guinea_abc,news_count_png_business,epu_count_png_business,ratio_png_business,z_score_png_business,news_count_papua_new_guinea_rnz,epu_count_papua_new_guinea_rnz,ratio_papua_new_guinea_rnz,z_score_papua_new_guinea_rnz,news_count_total,weight_courier,weight_abc,weight_business,weight_rnz,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
60,2020-12-01,41.0,0.0,0.0,0.0,10.0,1.0,0.1,1.64074072263867,47.0,5.0,0.10638297872340426,0.7309765969964276,20.0,2.0,0.1,5.841902476120302,118.0,0.3474576271186441,0.0847457627118644,0.3983050847457627,0.1694915254237288,1.4203504814205494,2.0534049489388497,121.07951547669798,268.4212605683955
61,2021-01-01,31.0,1.0,0.03225806451612903,4.522701866101898,6.0,1.0,0.16666666666666666,2.73456787106445,51.0,4.0,0.0784313725490196,0.5389160793542289,13.0,0.0,0.0,0.0,101.0,0.3069306930693069,0.0594059405940594,0.504950495049505,0.12871287128712872,1.8227315358674376,1.9490464541301442,155.38098102814772,254.7795097086593
62,2021-02-01,88.0,2.0,0.022727272727272728,3.1864490420263376,7.0,1.0,0.14285714285714285,2.3439153180552426,66.0,3.0,0.045454545454545456,0.3123263641712009,20.0,0.0,0.0,0.0,181.0,0.4861878453038674,0.03867403314917127,0.36464088397790057,0.11049723756906077,1.7537484141436666,1.4606726810631954,149.50043037276959,190.93925069744088
63,2021-03-01,128.0,0.0,0.0,0.0,26.0,5.0,0.19230769230769232,3.155270620458981,73.0,5.0,0.0684931506849315,0.47062876792920677,45.0,0.0,0.0,0.0,272.0,0.47058823529411764,0.09558823529411764,0.26838235294117646,0.16544117647058823,0.4279152065836971,0.906474847097047,36.47815560737244,118.49446513561455
64,2021-04-01,117.0,0.0,0.0,0.0,17.0,2.0,0.11764705882352941,1.9302832031043176,70.0,7.0,0.1,0.687118001176642,31.0,0.0,0.0,0.0,235.0,0.4978723404255319,0.07234042553191489,0.2978723404255319,0.13191489361702127,0.34431095546867374,0.6543503010702398,29.351208878931843,85.53672414072548
65,2021-05-01,82.0,5.0,0.06097560975609756,8.549009624948711,5.0,2.0,0.4,6.56296289055468,58.0,7.0,0.1206896551724138,0.8292803462476713,17.0,1.0,0.058823529411764705,3.436413221247236,162.0,0.5061728395061729,0.030864197530864196,0.35802469135802467,0.10493827160493827,5.1873511638403444,4.844416520749575,442.20209993318286,633.2625183795083
66,2021-06-01,178.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,2.73456787106445,67.0,2.0,0.029850746268656716,0.20510985109750504,18.0,5.0,0.2777777777777778,16.22750687811195,269.0,0.6617100371747212,0.022304832713754646,0.24907063197026022,0.06691449814126393,1.197936397977452,4.7917961500684765,102.11955467072102,626.3839792793196
67,2021-07-01,80.0,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,3.6460904947526,65.0,3.0,0.046153846153846156,0.31713138515845013,15.0,0.0,0.0,0.0,169.0,0.47337278106508873,0.05325443786982249,0.38461538461538464,0.08875739644970414,0.31614410939687965,0.9908054699777625,26.950091605772155,129.5181709613249
68,2021-08-01,123.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,2.73456787106445,67.0,3.0,0.04477611940298507,0.3076647766462576,13.0,0.0,0.0,0.0,209.0,0.5885167464114832,0.028708133971291867,0.32057416267942584,0.06220095693779904,0.17713371895543523,0.7605581619276769,15.099980706353138,99.42022427953565
69,2021-09-01,97.0,2.0,0.020618556701030927,2.8907991309104917,5.0,2.0,0.4,6.56296289055468,61.0,3.0,0.04918032786885246,0.337926885824578,12.0,1.0,0.08333333333333333,4.868252063433585,175.0,0.5542857142857143,0.02857142857142857,0.3485714285714286,0.06857142857142857,2.2414565425576765,3.6649852426808334,191.07570679563935,479.0871665685522
